date,title
2022/05/05,封控影響 光寶科4月營收138億元 月減 9%
2022/05/20,〈光寶科股東會〉筆電市場Q3出貨量估下滑個位數 商用應用仍成長
2022/05/20,〈光寶科股東會〉上海廠稼動率升5月營收回溫 Q2續揚下半年上攻
