date,title
2023/04/11,富盛共好！銀行證券期貨順利完成合併 富邦金成功寫下台灣金金併首例！
2023/04/12,富邦金Q1獲利139億元、年減7成 每股賺1.12元
2023/04/15,富邦金控再推綠色棒球主題日 將以富邦悍將本季壘打數為地球種樹
2023/04/27,股民哭哭！富邦金股利2元 國泰金配息0.9元
