date,title
2022/10/03,富邦金通過SBT審查 投融資部位減碳覆蓋率亞洲金融業最高
2022/10/08,2022臺灣氣候行動博覽會 富邦金邀請民眾奔向綠色Run For Green
2022/10/11,產險單月虧近百億 富邦金受拖累9月稅後淨損逾40億元
2022/10/20,資誠永續影響力獎頒獎 富邦金控及富邦人壽、富邦產險獲青睞
2022/10/28,半導體供應去台化？富邦金蔡明興：不太可能發生
