date,title
2022/05/03,力行永續作為！富邦金控榮獲遠見CSR暨ESG企業社會責任獎
2022/05/05,富邦金每股擬配發4元股利 現金殖利率4.7%
2022/05/05,富邦金併日盛金 每股收購價格降至11.71元
2022/05/09,資本利得+匯兌利益加持 富邦金4月大賺145.05億元 前4月獲利創同期次高
2022/05/17,遭批遇到富邦就轉彎 金管會：兩年開罰富邦金逾3000萬元
2022/05/20,〈富邦金法說〉富邦人壽Q1從股債獲利455億元 台股投報率27%創單季高
2022/05/21,遭指投資哈爾濱銀700億元資金卡中國 富邦金澄清非事實
2022/05/27,港商建群將出清日盛金持股 富邦金擬自公開市場承接
2022/05/27,富邦金控勇奪國際永續評比《Sustainalytics》全球保險業冠軍
