date,title
2022/03/01,畢業生最嚮往公司！富邦金控集團12度蟬聯「保險龍鳳獎」四項特優
2022/03/03,「起家厝」產險大樓傳火警 富邦金：已撲滅、無人員財物損失
2022/03/08,富邦人壽2月提列俄羅斯減損22億 富邦金仍奪獲利三冠王
2022/03/08,台灣唯一入榜金控！富邦金連三年登《Brand Finance》全球500大最有價值品牌
2022/03/09,〈台股盤前要聞〉鎳價暴漲不銹鋼廠緩接單、富邦金2月獲利奪三冠王 今日必看財經新聞
2022/03/11,〈富邦金法說〉估美國升息下周啟動 今年投資仍擁三大優勢
2022/03/11,〈富邦金法說〉去年股債海賺1189億元 富邦媒大漲貢獻47億元
2022/03/12,〈觀察〉富邦金總資產十年成長190.2% 蔡明興、蔡明忠帳面身價暴增
