date,title
03/02,邑錡、雷虎簽署無人機載具相機開發MOU 鎖定光學模組需求
03/02,德微2月營收小增 今年拚月月成長
03/02,光寶科攜手德儀 推出GaN伺服器電源供應器
03/02,儒鴻去年EPS 24.75元締新猷 擬配息17元同創高
03/02,〈億光日亞化爭訟〉德國法院駁回億光上訴 日亞化專利戰取勝
03/02,外資連三賣 高股息ETF、金融股遭狙擊
03/02,誠品生活今年拓逾10家店點 新店裕隆城、台中七期大店下半年開業
03/02,〈鋼聯法說〉焚化飛灰奪公營焚化廠千噸級訂單 今年處理量翻倍成長
03/02,明基醫三大策略發酵 去年獲利翻倍每股賺4.04元創高
03/02,〈鋼聯法說〉氧化鋅供不應求 爐碴、混凝土今年出貨成長逾4成
03/02,元太徵才聚焦三大領域人才 3年擬擴編近2成
03/02,愛普*下半年重返成長 看好將受惠ChatGPT風潮
03/02,〈神基法說〉二大產品需求佳 全年業績可望年增1成 營益率拚重返10%
03/02,〈群創法說〉雙軌轉型首階段成果浮現 車用事業年複合成長率逾3成
03/02,AOI設備廠牧德2月營收回升至1.83億元 仍年減10.62%
03/02,迅杰去年EPS 1.74元 創12年新高
03/02,〈群創法說〉首談技轉印企 將攜當地領先廠商共創多贏
03/02,生華科正式與美癌症研究所簽約 推進癌症新藥臨床
03/02,崇越電去年Q4獲利探14年低點 全年EPS 6.3元
03/02,供應商削價搶出貨 去年Q4 DRAM營收季減逾3成
03/02,台股除權息行情即將起跑 股利政策陸續宣布 市場資金轉向高殖利率題材
03/02,聯電推28eHV+平台 上半年開始量產
03/02,藥華藥新藥美國銷售續揚、日本將上市 今年有望獲利
03/02,信邦2月營收28.59億元創新高 累計營收也為同期最佳
03/02,自行車廠明係去年純益創新高 EPS達5.82元擬配息2.6元
03/02,〈群創法說〉Q2面板報價估全面回升 品牌客戶為黑五提前下單
03/02,遠傳MWC 2023廣結盟 擴大5G實力
03/02,【量大強漲股整理】台股突破箱型整理的關鍵在哪?AI概念股主流不會輕易改變!3月份2大重點告訴你!
03/02,【新台股龍捲風】超強高檔震盪盤 散裝航運就是強！
03/02,全球伺服器出貨成長預估持續修正 資料中心逆勢成長希望破滅?
03/02,星宇航A350廣體機飛進東北亞 選定東京、沖繩
03/02,〈車市〉福特Focus接單破2800張 候車需2個月 估Q2末缺車緩解
03/02,【產業概觀】伺服器是什麼？ChatGPT的必需品；伺服器概念股有哪些？
03/02,觀光、航運族群撐腰 台股翻紅站回15600點關卡
03/02,台灣應材去年斥逾億元培訓人才 今年再擴大徵才活動
03/02,ETF投資再升溫 元富證導入國內ETF IPO線上申購服務
03/02,數位轉型卡關 近5成受訪台企指最大障礙是「人才斷層」
03/02,涉嫌包庇「詐貸女王」核貸放水 4銀行全曝光 新光、星展銀全入列
03/02,【鉅亨研報】 特斯拉盤後下跌5% 並暗示將減少SiC使用
03/02,華碩商用筆電報捷 連19年蟬聯台灣市占冠軍
03/02,投資詐騙頻傳 金管會將找社群媒體一起作戰 第一時間截斷不法資訊
03/02,庫存調整+電競需求增 力致Q2營運有望回升
03/02,銀行壓力測試恐影響金融股配息？黃天牧回應了
03/02,星宇航空掀興櫃之亂？黃天牧以「迷因股」示警、再以8字提醒股民
03/02,〈焦點股〉欣興轉投軟板廠同泰今起遭打入全額交割 跌停創35個月新低
03/02,〈台股盤前〉台積電 ADR上漲雖能激勵台股 專家：電子暫難成主流
03/02,〈台股盤前要聞〉台灣無停滯性通膨可能、康普赴越設電池材料產線 今日必看財經新聞
03/03,鴻海研究院2023年首場NExT Forum 探討多模態基礎模型
03/03,EMS廠訂單並沒有回籠 華通前2月營收衰退逾2成
03/03,凡甲去年EPS 9.41元 擬配息9.4元同創歷史次高
03/03,資通訊產品需求仍處低點 佳世達2月營收157億元持平前月
03/03,印度卡納塔克邦證實為富士康預留300英畝土地設廠組裝iPhone
03/03,創新板第2檔股票來了 泓德能源3/6興櫃轉上市
03/03,〈ESG大趨勢〉合庫銀揪企業承作綠色存款 目標鎖定再生能源等綠色產業
03/03,正德去年每股大賺6.23元創新高 擬配息1.5元
03/03,欣興旗下軟板廠同泰前2月營收1.9億元 下滑逾4成
03/03,我2月製造業PMI終結連7縮 並反彈至8個月來高點
03/03,〈樺漢展望〉能源監控管理系統需求佳 海外客戶上門談合作
03/03,科技庫存改善助攻 台股將沿月線震盪向上
03/03,外資狂掃面板雙虎3.8萬張 加碼高殖利率概念股
03/03,〈台大校園徵才〉研華網羅三類人才衝刺工業物聯網 首度招募外國實習生
03/03,燿華去年第四季虧損逾2億元 全年EPS0.65元 並下修首季展望
03/03,CUBE卡挾三大優勢突破400萬張 國泰世華奪發卡刷卡雙冠王
03/03,我外匯存底續創高 央行：聯準會上半年尚有升息3碼空間
03/03,傳奇宣布現金減資4成 每股退還股東4元
03/03,〈樺漢展望〉今年高毛利應用比重衝5成 本業獲利高雙位數成長
03/03,精測2月營收年減12% 估Q2溫和復甦
03/03,燿華處分利澤工業區光電廠資產估Q2入帳 每股貢獻獲利逾0.2元
03/03,英業達啟動校園徵才 聚焦七大領域人才
03/03,台灣光罩去年Q4獲利飆新高 全年EPS 3.37元
03/03,寶齡腎病新藥新劑型台灣三期臨床 數據結果達標
03/03,台灣50新增華新、剔除南電 相關調整3/20生效
03/03,亞光旗下亞泰影像2月營收回升 前2月營收衰退2.76%
03/03,美律響應國際愛耳日 全台逾7成民眾耳力不佳
03/03,〈美律法說〉麥克風、揚聲器打入電動車市場 今年放量出貨
03/03,〈天鈺法說〉董座：顯示器市場已落底 估緩步向上
03/03,小創意仍在發威！元宇宙概念股怎麼看？
03/03,〈美律法說〉今年營運逐季揚、優於去年 追求獲利成長
03/03, CCL專業廠台光電2月營收回升 前2月營收年衰退近3成
03/03,全新、宏捷科2月營收續呈現雙減 看產業庫存恢復健康水位
03/03,百容2月營收再走滑 前2月年衰退24.88% 估Q1爲谷底
03/03,〈航運指數〉SCFI連8跌 惟跌幅收斂 貨攬業：運價接近落底
03/03,【新台股龍捲風】 記憶體、軍工、安控、光學、車用 邀請您一起來賺錢寵愛自己！
03/03,群創小金雞睿生光電7日起競拍、底價59.83元 3/27掛牌上市
03/03,和勤前2月營收年減39% 估Q2起硬碟組件出貨增
03/03,亞德客-KY 2月營收月增62% 攀9個月高點
03/03,慧洋-KY前2月轉虧 看3月起散裝市況漸入佳境
03/03,南亞科2月營收月減1成 再探逾十年低點
03/03,友通去年EPS 4.61元 擬配息4元
03/03,【量大強漲股整理】3443創意後市如何解讀?集團法人作帳，軋空概念股將成為主流!
03/03,雄獅推動數位轉型 王文傑：出境旅遊強勁復甦
03/03,ChatGPT道德圍牆遭破解 專家示警：恐成詐騙簡訊樣板
03/03,大客戶被列實體清單 創意：已著手審視相關細節
03/03,彭博：鴻海計劃投資7億美元 在印度蓋新廠
03/03,戴爾展望保守 台代工廠短期出貨仍有壓
03/03,〈焦點股〉缺藥潮本月可望緩解 製藥股各擁題材人氣旺
03/03,台積電去年來自蘋果營收 首度衝破5000億元
03/03,智冠一條龍服務進軍海外 藍新科技2年內將IPO
03/03,股民年度盛事：近期率先公布之紀念品有哪些
03/03,國璽幹細胞慢性腦中風幹細胞新藥 二期試驗完成收案
03/03,〈焦點股〉美國擴大制裁中國 台安控廠群起攻漲停
03/03,1月製造業景氣燈號連3藍 超過7成業者衰退
03/03,〈焦點股〉軍工概念股夯 高僑自動化具營收實績吸睛
03/03,台積電去年員工平均薪資衝破300萬元 年增28.9%
03/03,睽違三年一次嗨玩！王品員旅補助提高至1.9萬元 逾6000人將出團創新高
03/03,〈焦點股〉群創看面板產業春燕將至 爆量強漲逾3%
03/03,永豐金現增抽籤倒數 價差超過10% 幸運抽中現賺萬元
03/03,森鉅2月營收5.09億元年增32% Q1可望走出營運谷底
03/03,不跟風股神拋售 Lazard將台積電ADR列入投資首選
03/03,〈台股盤前要聞〉群創估Q2面板價揚、黃天牧示警興櫃股風險 今日必看財經新聞
03/04,〈台大校園徵才〉台泥張安平：三元鋰電池仍有優化空間 向化工人才招手
03/04,〈台大校園徵才〉永豐金紮實培訓金融人才 擬招募近千人
03/04,昇達科2月營收回升、3月接單旺 Q1營收可望超越上季表現
03/04,〈台大校園徵才〉公股銀搶人釋3000名職缺 海外儲備幹部年薪上看250萬元
03/04,〈台大校園徵才〉台泥張安平談國內缺才問題 「與社會氛圍有關」
03/04,〈台大校園徵才〉玉山金招募600名人才 MA首年年薪高達百萬元
03/04,宏碁攜集團企業前進校園徵才 瞄準新世代跨界人才
03/04,〈熱門股〉融程電去年獲利配息同創高 暌違15年股價再登百元
03/04,〈熱門股〉宏碁資訊周漲逾2成 站穩200元大關創近1年新高價
03/04,信義房屋總經理親自出馬 祭百萬年薪前進台大搶人才
03/04,〈熱門股〉欣興獲外資回補 周漲6.64%站上半年線
03/04,〈熱門股〉神準股價周漲10.4% 續創新高
03/04,美擴大中企制裁、特斯拉減用SiC、群創看Q2面板價揚 本周大事回顧
03/04,台積電今年預計招募逾6000人 碩士新進工程師年薪上看200萬元
03/04,〈熱門股〉群創小金雞睿生光電周漲逾1成 登近11個月高
03/04,〈熱門股〉逸達將公布臨床結果 資金提前卡位登8個月高
03/04,〈熱門股〉京元電殖利率吸睛 周漲8%創九個月新高
03/04,〈研之有物〉臺灣如何站穩量子科技浪潮？專訪「量子推動小組」執行長張文豪
03/04,內外資法人不同調？櫃買指數再創新高，專家：下週行情，注意這二大重點
03/05,鴻海積極擴大印度iPhone組裝產能 傳2024年衝2000萬支
03/05,普發現金6000元所需經費 共編列1416億5141萬元
03/05,鴻海2月營收雙減 累計1.06兆元年增17%創同期高
03/05,〈台股風向球〉升息利空鈍化 內資領銜「馬照跑舞照跳」行情
03/05,奇偶迎兩成長動能 今年營收挑戰6年新高
03/05,工具機展、進出口統計、台積電/台塑四寶營收 本周大事預告
03/05,泓德能源去年獲利創高 周一創新板上市
03/05,通膨、需求轉弱利空尚未消散 2月出口連6黑成定局
03/05,儲備幹部最快2年升主管！國泰金台大校徵開放6200職缺
03/05,CCL廠聯茂2月營收站回20億元 前2月營收衰逾2成
03/05,大立光2月營收25.56億元探36個月來低點 估3月營收回春
03/06,豐興2月稅前盈餘月增5成 本周鋼筋盤價續揚
03/06,緯軟去年EPS 8.33元寫新高紀錄 擬配息每股5元
03/06,創業家啟動產業大聯盟計畫 斥資4000萬元投資饌元
03/06,晶技去年EPS 9.06元 擬配發每股現金7元 殖利率達7.83%
03/06,全支付拓金融版圖 電支買基金服務4月上線
03/06,材料- KY2月營收再登新高 估首季營收將連4登峰
03/06,貿聯-KY 2月營收持穩40億元 累計80.84億元創同期高
03/06,〈台北國際工具機展〉上銀看本季營運落底 訂單能見度拉長至3.5個月
03/06,崑鼎去年稅後純益年增14.7% 每股賺14.91元
03/06,創意2月營收年增65% 制裁影響待觀察
03/06,富采2月營收月增雙位數 台亞、光鋐、立碁回溫
03/06,凱美三大產品出貨同步回升 2月營收月增49%
03/06,信驊去年大賺5.5個股本 擬配45元現金股利
03/06,外資大買鴻海1.8萬張 反手調節華邦電、面板雙虎
03/06,〈台北國際工具機展〉百德訂單能見度到7月 今年營運可望優去年
03/06,兆豐銀柬國再添新據點 第5家支行「大金歐」開業上路
03/06,長科*2月營收創同期次高 後續逐步走揚
03/06,電聲元件營收兩樣情 致伸累計下滑 美律年增逾2成
03/06,前財長蘇建榮掌金融研訓院董座 提四大願景強化金融業韌性
03/06,歐美市場需求持穩 世豐2月營收寫歷史同期新高
03/06,遠傳進駐高雄港旅運中心 打造5G智慧旅運服務
03/06,台股再創波段高、股后大立光漲停，專家：看大作小，留意這些季底作帳股
03/06,網通大廠營收出爐 智邦、中磊2月寫同期新高
03/06,太子建設去年獲利小衰 擬配每股現金0.5元
03/06,宏碁桌機報捷 去年拿下馬來西亞市占冠軍
03/06,〈2023觀光論壇〉估旅客平均每趟花費逾17萬元 看好高端市場成長
03/06,竟天皮麻樂乳膏台灣經銷授權給培力 搶國內醫美市場
03/06,葡萄王前2月營收12.76億元 創同期新高
03/06,3月電視面板全面喊漲 Q2筆電面板出貨看增近2成
03/06,〈2023觀光論壇〉雄獅：別單打獨鬥 籲推動「觀光國家隊」
03/06,蘋果供應鏈臻鼎2月營收失守百億元大關 前2月營收仍年增約1成
03/06,閎康2月營收年增4成 熊本實驗室6月營運
03/06,星宇完成第2架自購A350聯貸案 超額認貸逾190%
03/06,大魯閣放送3200元股東會大禮包！靠一招還可多拿600元
03/06,客戶持續拉貨 聯詠2月營收76億元月增6%
03/06,宏達電首款XR上市 2月營收回溫 累計4.66億元
03/06,大啖全球前五大軍工廠訂單 CCL廠騰輝電子2月營收回升
03/06,國安基金何時退場？ 財長：4月例會討論後再決定
03/06,穩懋2月營收仍呈現雙減 續寫逾八年來低點
03/06,【量大強漲股整理】大立光漲停如何解讀?本周關注哪三件大事?台股攻萬六的必要條件!
03/06,華碩推OLED新品搶市 力拚銷量增加2成
03/06, PCB廠泰鼎2月營收再走低 前2月營收年減逾2成
03/06,擴產+漲價效益 茂順2月營收創同期新高 年增44%
03/06,聯電2月營收169億元 月減13%探22個月低點
03/06,〈台股盤後〉突破整理區間 攀近9個月新高
03/06,〈焦點股〉雲南限電衝擊鋁電原料 供需可望續好轉凱美奔漲停
03/06,〈焦點股〉LED產業有望落底反彈 3檔直奔漲停
03/06,【投資豐向球】可轉債是什麼？回測勝率高達67％的選股策略，今晚７點不藏私一次學
03/06,高齡科技策略會議登場 童子賢：產業規模以千億元為計算基礎
03/06,研生生醫抗體新藥 將展開一期臨床試驗
03/06,BDI寫今年高 散裝補庫存效應帶旺運價逐季增
03/06,雲豹能源3/14接棒創新板登場 證交所有信心今年掛牌10家以上
03/06,〈焦點股〉昇達科3月起業績可望向上 股價滾量漲創5個月新高
03/06,〈焦點股〉資金簇擁網通族群 耀登亮燈鎖漲停
03/06,中菲行2月營收年減近5成 估已落底將復甦升溫
03/06,中光電旗下譜鉅攜新竹臺大分院 推近紅外光譜儀藥品快篩辨識平台
03/06,昱展長效戒毒癮新藥授權國際大廠 首筆簽約金逾億元
03/06,〈焦點股〉雷虎衝破6字頭 挑戰史上新天價在即
03/06,〈台股盤前要聞〉鴻海2月營收雙減、大立光估3月營收回春 今日必看財經新聞
03/07,全體國銀1月稅前盈餘453.4億元 刷新單月新高
03/07,神基投控2月營收25.93億元 創18年同期高點
03/07,2月防疫雙險理賠金額低於200億元 業者估4月後理賠壓力可望緩解
03/07,融程電2月營收略減 部分交貨遞延3月估回溫
03/07,〈進出口統計〉2月對中出口年減3成跌幅最重 對日連2月逆勢正成長
03/07,〈達方法說〉董座：首季保守Q2回溫 下半年更好全年拚成長
03/07,智伸科營收連三衰 客戶Q1調庫存 估Q2起拉貨轉強
03/07,蘋果軟板供應商台郡2月營收再下滑 累計衰退7.95%
03/07,帆宣2月營收續創同期高 累計年增近5成
03/07,永豐金證券培育策略幕僚 MA招募開跑
03/07,產品組合優化效益現 安馳去年EPS 5.65元創高
03/07,春節影響生產排程 八貫2月營收雙減至1.48億元
03/07,金管會3/9找臉書、Google開會 商議防堵投資詐騙源頭辦法
03/07,〈達方法說〉去年EPS 4.15元 擬配息3元
03/07,光寶科前2月營收215億元 年減17%
03/07,茂迪2月營收4.8億元 創五年來同期新高
03/07,台勝科去年首賺逾一股本 EPS 12.43元 擬配息7.3元
03/07,漢磊去年每股賺2.47元 創歷史新高
03/07,普鴻去年獲利創高 擬配息3.8元現金殖利率逾5%
03/07,花旗理專違法代操害客戶賠錢 金管會重罰花旗600萬元
03/07,統一實去年EPS 1.42元 擬超額配發每股現金股利1.48元
03/07,客戶拉貨增溫 矽創、昇佳電子2月營收回升
03/07,樺漢三大事業同步成長 2月營收95億元續創同期高
03/07,南陽首部純電跑車開賣半小時搶光 今年商用車新計畫添新動能
03/07,〈進出口統計〉「料峭春寒」前2月出口年減近2成 Q1估創金融海嘯來最大減幅
03/07,英飛凌與聯電簽40奈米長約 擴大車用電子合作
03/07,〈台塑四寶業績發表〉三寶看好Q2市況加溫 台塑化樂見油價回升
03/07,華擎去年純益年減逾5成每股賺8.69元 近三年低點
03/07,泰博去年EPS 36.03元 擬配息20元 殖利率近1成
03/07,聯茂去年獲利衰退逾4成每股賺4.94元 擬配息3元
03/07,外資愛鴻海本月連5買共4.17萬張 連兩日賣超面板雙虎
03/07,矽格去年獲利再創高 擬配息4.2元股利 殖利率逾7%
03/07,2023智慧城市展月底登場 電信商大秀5G多元應用
03/07,股東會旺季將至 這幾家紀念品最受矚目 注意最後買進日
03/07,英特磊2月營收月增1.5% 看營運動能逐步回溫
03/07,台灣5G商轉3年 年底滲透率提升至30%
03/07,出國玩貴近3成！我國前2月CPI創近15年來同期高
03/07,研華2月營收52.3億元年增1成 改寫同期新高
03/07,〈台塑四寶業績發表〉中國需求回溫帶動 2月營收1307億元月增7.8%
03/07,玉晶光2月營收9.27億元創同期高 累計年增近6%
03/07,聯強2月營收降至260.8億元 探近2年低點
03/07,東聯處分高雄小港土地 本季貢獻獲利7.2億元
03/07,聯一光去年獲利創10年新高EPS 2.52元 擬配息1.5元
03/07,球頭廠大田去年獲利創新高EPS 21.4元 擬配息12.85元股息
03/07,東洋四價佐劑流感疫苗 取得國內許可證
03/07,外資力挺台股創高，儲能、解封強勢上攻，國安退場是否高點浮現，專家這樣說
03/07,〈進出口統計〉2月出口值310.5億美元連六黑 2年來新低
03/07,緯創旗下緯謙結盟美獨角獸Databricks 攻數位轉型商機
03/07,【新台股龍捲風】盤勢背離驚驚漲 德微、台半、華孚、康舒接棒演出！ 態勢形成肯定有下一檔
03/07,宏達電去年虧損再擴大至34.1億元 每股虧4.13元
03/07,上市櫃投資美國收益排行  國巨104億元居冠
03/07,王品牛排迎30周年里程碑 祭三大調整拚導入年輕客
03/07,【量大強漲股整理】台股驚驚漲的原因為何?本周關注三件大事，外資將助攻萬六關卡!
03/07,兩大動能推升 健喬2月、累計營收雙創同期高
03/07,〈台股盤後〉多方控盤上漲94點 朝15900點叩關
03/07,賦稅體系人事拍板 吳蓮英掌台北國稅局、樓美鐘升任中區國稅局長
03/07,〈焦點股〉韋僑新廠產能將開出 股價爆量創新天價
03/07,英業達2月營收創歷年同期新高 筆電出貨持平上月
03/07,〈焦點股〉凌群拿下桃機三航廈資通建設工程 股價衝新高
03/07,GOLF學用接軌聯盟助企業校園徵才 IBM成聯盟新成員
03/07,〈焦點股〉Q2起營運逐季增溫 傳動元件三雄漲勢凌厲
03/07,近期重大經濟數據時間表
03/07,〈台馬海纜斷〉中華電提前完成擴增微波系統 增加比率73%
03/07,拓凱越南平陽新廠3/9啟用 海外擴產開啟新里程碑 股價登頂
03/07,〈台股盤前要聞〉3月電視面板價喊漲、2022年Q4房價創新高 今日必看財經新聞
03/08,鴻海增資越南子公司18億元 擴大當地布局
03/08,欣陸旗下大陸工程發表提升員工身心平衡計畫執行初步成果
03/08,欣興2月營收80.72億元探20個低點 前2月營收年減10.2%
03/08,上洋營運動能轉強 2月營收寫8個月高點
03/08,〈佳世達法說〉增加明基醫院持股展開二期規劃 擴大集團醫療事業出海口
03/08,元晶去年EPS 0.41元衝九年新高 將首度配發現金股利
03/08,投資意願回溫 2月交易戶數回升至200萬戶以上
03/08, CCL廠台燿去年EPS 4.69元 擬配4元股息 4/12除息交易
03/08,台北新天龍區添商圈活水 忠泰樂生活4月試營運
03/08,今年底前出生的嬰兒也能領6000元 財部掛保證：財源沒問題
03/08,長華集團啟動接班布局 董座黃嘉能交棒洪全成
03/08,中興電去年每股賺5.21元創新高 擬配息3.5元
03/08,TPK-KY去年擬配息0.5元 規劃在台新設能源子公司
03/08,〈佳世達法說〉Q1估谷底全年逐季回升 董座揭示5年新願景
03/08,太陽能原料成本降 下游模組廠樂觀看
03/08,國泰證3月投資觀點 聚焦三大市場、五類產業
03/08,龍巖集團創辦人總裁李世聰今辭世 享壽65歲
03/08,上品去年大賺逾兩股本 擬配12元現金股利
03/08,外資提款金融、傳產 資金轉向大型電子股
03/08,AI伺服器出貨量看旺 2022-2026年複合成長率達逾1成
03/08,威盛車載系統亮相 重返北美卡車周
03/08,大聯大每股現金股利發放 估不低於3.5元
03/08,匯損影響 康舒去年Q4轉虧 全年每股賺1.23元
03/08,國巨2月營收略回升 累計170.91億元年減12.4%
03/08,聯強去年每股賺9.44元寫次高 擬配3.5元現金股利
03/08,網通廠營收出爐 智易、啟碁2月皆創同期新高
03/08,國產2月營收年增6成 處分常熟廠獲利2.07億元
03/08,巧新客戶追量增產 將開展再生鋁輪圈新版圖
03/08,中鼎連三年新工程簽約金額都逾千億元 今年首月已達232億元
03/08,鮑爾放鷹指數嚇趴？車用、工控題材、IP矽智財反而逆勢高，專家：這些族群，把握錯殺超跌買點
03/08,〈崑鼎法說〉下半年搶進9座焚化廠整改案 焚化營運攻馬來西亞
03/08,偉詮電今年營收估逐季增溫 全年優去年
03/08,工具機展吸引超過4000人參觀 估創造20億美元訂單商機
03/08,緯軟強化AI領域 拚5年內進軍東南亞
03/08,福貞-KY2月營收回升創同期次高 前2月營收衰退6%
03/08,泰山：公司派再獲國際投票顧問機構ISS及Glass Lewis支持
03/08,昱展新藥長效緩釋藥物 上半年有望推進三期臨床
03/08,〈崑鼎法說〉已開發太陽能案場154MW 維護規模年增逾3成
03/08,緯創2月營收月增逾1成 緯穎寫歷年同期新高
03/08,威剛2月營收月增14% Q2續向上
03/08,六角插旗韓國 攜手Food Zone簽定5年200店總代理合約
03/08,鉅橡2月營收小幅回升 前2月1.55億元 年減27%
03/08,高端四價流感疫苗通過查驗登記 配合政府開打時程出貨
03/08,群光去年賺逾一股本 擬配息7.5元 殖利率近8%
03/08,十年累積報酬比一比！S&P500成長指數達284% 大勝台股績效
03/08,天宇攜手優勝新能源 合作回收鋰電池落實循環經濟
03/08,台塑新智能招募新能源人才 台塑集團將赴13所大專院校徵才
03/08,【量大強漲股整理】內資主導那些中小型股將擔任主流?櫃買指數創下10個月新高!選股不選市!
03/08,〈谷歌智慧台灣計劃〉聚焦三面向 擬引入全球首個半導體研究計畫
03/08,2023經典賽開打！王建民擔任教練，棒球熱潮席捲而來；7檔運動用品概念股一次看
03/08,「台塩海洋鹼性離子水」連續10年贊助好水　挺大甲媽遶境
03/08,〈谷歌智慧台灣計劃〉推出新聞數位共榮基金 三年擬投資3億元
