date,title
06/05,勞開陸完成階段性任務 請辭退出CCL廠騰輝- KY董事會
06/05,【新台股龍捲風】 任何行情皆由：發散收斂盤整再發散，毅嘉安瑞震盪過後雙雙漲停
06/05,CCL 廠台光電5月營收創8個月來新高 估Q2將超越首季
06/05,【量大強漲股整理】指數空間不大，選股不選市，關注5月營收公布!
06/05,電子權值壓盤台股小漲7點 三大法人買超40.63億 
06/05,泰鼎-KY營收緩步回升 5月11.3億元月增3%、年減2成
06/05,IPC新兵70%高毛利 精拓科競爭力強
06/05,〈台股盤後〉台積壓盤小漲7點收16714點 中小型股給力櫃買指數登逾15個月高
06/05,7檔台股ETF除息秀倒數！4檔配息率逾5% 最高飆到11%
06/05,日本五大商社，巴菲特選股本質還是重押原物料？
06/05,【熱門話題】MR頭戴式裝置成為本屆話題？元宇宙有望接棒AI熱潮？元宇宙概念股一次看
06/05,龍邦：泰山新選任董事即行就任 6/8董事會推選新任董事長
06/05,台灣氣候學院成立 培育綠色人才加速淨零轉型
06/05,談蘋果新機量產 童子賢：目前是拉良率階段
06/05,友達彭双浪：消費性產品拉貨動能升溫 IT面板價格看到小幅調整
06/05,軌道經濟夯！除聯發科外 臻鼎簽約拿下青埔建地地上權選建總部
06/05,〈大亞董座開講〉多角化經營成果顯現 下半年營運審慎樂觀
06/05,〈大亞董座開講〉轉型成完整能源鏈管理廠 目標2025年太陽能容量450MW
06/05,〈台幣〉股匯脫鉤新台幣趨貶整理 30.7元區間震盪
06/05,3軋+錯失恐懼症=大噴發！最新AI+EV股快上車，真的要加速囉
06/05,台新淨零電力高峰論壇給解方 電網韌性、SMR(小型模組式反應爐) 居電力淨零要角
06/05,森鉅5月營收進入歷史高檔區月增1% Q2可望超越首季表現
06/05,外資低調回頭布局 蘋概股開始RUN! 台股默默攻上萬七?
06/05,〈台股盤前要聞〉偉詮電Q3營運向上、WWDC掀元宇宙熱潮 今日必看財經新聞
06/06,樺漢5月營收年增25%創同期高 看好營運逐季升溫
06/06,〈國巨股東會〉陳泰銘：EMS客戶跟AI關聯高 國巨也不會缺席
06/06,5月我CPI連3降 出國、國旅住宿仍貴近2成
06/06,防疫險黑洞未彌平！6產險上半年增資530億元 1家仍不及格
06/06,證交所：6/17補班日 端午連假台股循例休市
06/06,高爾夫球具業遭遇逆風 復盛應用5月營收年衰退逾4成
06/06,橋椿每股1元股息7/25除息 估Q2營收成長
06/06,傳奇5月營收月增14.8% 每股稅前賺0.33元
06/06,汎銓擴大MA產能 下半年營運穩健成長
06/06,資通、東聯、正隆，台灣碳權黑馬股！
06/06,外資續抱面板雙虎 反手大賣新光金2.7萬餘張
06/06,〈台積電股東會〉談蘋果AR新品 劉德音：令人振奮有更多期許空間
06/06,鮮活果汁-KY由吳明憲出任總經理 即日生效
06/06,新光金經營權是否變天 金管會緊盯這些事
06/06,聯發科5G寬頻報捷 CPE全球市佔率超過5成
06/06,傳崑山廠逐步關閉 緯創：擬進行人員精實專案
06/06,〈台積電股東會〉劉德音：2奈米比1.8奈米好很多
06/06,精成科5月營收重返20億元大關 創7個月來新高
06/06,被動元件迎小春燕 勤凱5月營收創13個月新高 年增轉正
06/06,〈台幣〉三大力道致股匯脫鉤 新台幣貶3.3分收30.728元
06/06,上洋取得三菱重工冰水機代理 獲科技廠訂單
06/06,〈獨家〉新光三越曝百貨消費二大新趨勢 這三類休閒運動特夯
06/06,聯詠5月營收回升至百億元 寫13個月新高
06/06,〈台積電股東會〉日本第二座廠評估中 德國廠有客戶盼能合資
06/06,鴻海訂7/4除息 7/28發放現金股利
06/06,自行車廠明係5月營收創歷史同期新高 年增17%
06/06,研調估Apple Vision Pro明年出貨量僅20萬台
06/06,CCL廠騰輝-KY營收回穩 連3個月站上4億元大關
06/06,高階AI應用加持 穎崴5月營收3.9億元 創同期新高
06/06,海外需求強勁 健喬5月營收創同期新高 累計年增逾2成
06/06,中磊5月營收50.2億元 年增9%寫同期新高
06/06,松山機場第二航廈美食商場大變身 「他」是最大推手
06/06,漢翔拚攜手供應鏈打航太世界盃 將參與航太國防展
06/06,牧德5月營收創14個月來新高 年增11%
06/06,〈台積電股東會〉談地緣政治緊張局勢 劉德音：台灣半導體有穩定作用
06/06,【新台股龍捲風】 cowos 上漲，車用毅嘉、定穎投、飛宏下跌！接下來？
06/06,群光5月營收重回80億元 本季有望季增逾10%
06/06,疫情解封需求大升溫 果糖廠環泰5月營收5.57億元創新高
06/06,宏達電5月營收雙增 累計16.35億元年增幅轉正
06/06,【量大強漲股整理】今年唯一操作策略!拉回就是買進!下半年4大利多發酵!
06/06,材料-KY5月營收再創新高 前5月已勝過2021年一整年
06/06,盤勢量縮高檔震盪 聚焦營收亮眼股
06/06,想完成人生夢想清單？試試3招理財訣竅
06/06,中菲行看Q3旺季尚有變數 大者恆大優勢穩貨量
06/06,東碩美國客戶強拉庫存 全年營收可望續創高
06/06,〈台積電股東會〉綠電供應量少 劉德音籲政府重新審視發展政策
06/06,和潤電能強攻充電樁版圖 EVRun品牌年底前建150支
06/06,英業達推AI加速處理器IP 獲國內IC設計大廠合作開案
06/06,〈國巨股東會〉談與鴻海、富鼎合作 陳泰銘看好兩大優勢創造三贏
06/06,〈台股盤中〉台積電穩盤 最高衝16793點創一年來新高
06/06,皇翔訂6/26除息 現金殖利率9.91%
06/06,【熱門申購】 最高潛在報酬達111.5%！6月份最新2檔可抽籤股票基本面報你知！
06/06,永信建設看好剛性需求 今年上線銷售個案達10案估總銷220億元
06/06,〈台積電股東會〉生成式AI訂單湧 先進封裝產能供不應求 加速擴產中
06/06,〈國巨股東會〉陳泰銘：景氣走勢估呈現L型 被動元件產業還要修正兩季
06/06,安克生醫超音波智慧睡眠檢測 獲中國附醫健診中心引進使用
06/06,陳俊聖：宏碁已過庫存壓力測試 未來要成為生活風格品牌
06/06,蘋果Vision Pro亮相 王雪紅：歡迎加入XR領域
06/06,眾達董座：下半年保守看待 持續布局CPO
06/06,〈台幣〉股匯同調 新台幣小升2.5分 高點升至30.669元
06/06,〈台積電股東會〉劉德音：前景十分光明 已準備好迎接下波很好的成長
06/06,〈台股盤前要聞〉面板市況續轉佳、電子雙雄5月營收兩樣情 今日必看財經新聞
06/07,〈長榮鋼法說〉長榮鋼今年鋼構吊裝量估下滑 長榮股利進補支撐獲利表現
06/07,鴻海轉投資富智捷ADAS產品量產出貨 導入LUXGEN旗艦休旅
06/07,研華5月營收創同期高 歐美、北亞市場年增雙位數
06/07,TPK-KY攜手泓德能源成立合資公司 搶攻儲能及充電樁市場
06/07,新纖結盟Ambercycle跨入衣物回收應用 擴大循環材料生產
06/07,國產5月營收18.32億元 年增13.5%
06/07,台積電憂台灣綠電不足 經長：未來離岸風電電力全賣給企業
06/07,離岸風電業務新里程碑！台船環海翡翠輪完成測試 7月營運
06/07,〈進出口統計〉台灣對5大出口市場「二好三壞」 對日、歐出口值創歷年5月新高
06/07,新NB應用產品出貨推升 台郡5月營收創歷年同期新高
06/07,桓鼎-KY以核心技術擴大布局 儲能牆板新品正式發表
06/07,泰山公司派不認同股臨會選舉結果 聲明要等法院審理結果
06/07,蘋果供應鏈玉晶光處需求淡季 5月營收創兩年單月新低
06/07,〈進出口統計〉四利空影響 台灣5月出口連9黑 財部估最快9月有望轉正
06/07,陽明看後市懷抱希望 拚穩定健康獲利
06/07,日月光砸21.67億元認牧德私募現增 持股23.07%成最大股東
06/07,啟碁多元布局帶動未來成長 南科新廠Q3量產
06/07,聯強5月營收回溫 累計1454億元仍年減11%
06/07,國喬跨足碳三產業鏈 加速實現綠色石化
06/07,華邦電5月營收61.38億元 月增近8%寫今年次高
06/07,先進封裝需求熱 閎康5月營收站穩4億元
06/07,雲端、AI伺服器電源出貨旺 光寶科5月營收124億元月增3%
06/07,光罩5月營收6.3億元 改寫半年來新高
06/07,旺宏5月營收月減24% 寫今年次低
06/07,〈台塑四寶業績發表〉台塑、台化估Q2衰退 南亞看下半年逐季增
06/07,美債ETF留意溢價風險！00687B獲200億台幣增發額度
06/07,Q1全球半導體設備出貨年增9% 台灣穩坐冠軍
06/07,電線電纜族群不同調 外資再加碼大亞2.8萬張 減碼華新逾萬張
06/07,國巨5月營收90億元持平前月 年減14.5% 庫存及需求持續調整
06/07,〈台塑四寶業績發表〉集團5月營收1209億元月增8.9% 僅台化月減
06/07,〈精測股東會〉公司價值亮眼 去年有8家企業來談收購
06/07,〈台幣〉匯市交投清淡 新台幣量縮小升1.6分收30.712元
06/07,不敗教主陳重銘傳授股債配置心法 「100減去當下年齡」為口訣
06/07,山富全年獲利拚衝高 靠三大引擎
06/07,高爾夫球頭廠大田5月營收腰斬 估已度過谷底
06/07,台股再創波段新高，AMD概念股持續噴出，AI擴散效應持續發威下，未來選股把握兩個主軸，將抓中潛力股?
06/07,抗生素納健保+簽約金到手 博晟累計營收翻倍、超越去年全年
06/07,資服業營運熱 偉康科技看好二大成長動能
06/07,喬山5月營收雙增登同期高 累計125.5億元創新猷
06/07,面板價格觸底反彈 面板零組件誰會最先表態?
06/07,〈進出口統計〉需求疲弱 台灣5月出口值361.3億美元 連9黑
06/07,NCC核准台灣大併台灣之星網路變更 將依附款執行
06/07,橘焱胡同跨足燒肉丼飯版圖 斥5000萬元併購開丼
06/07,性平議題備受關注 逾6成Z世代曾遇職場性騷擾
06/07,台股來電攻上16900點 三大法人同步買超157.58億元 
06/07,CoWos概念股夯！蔚華科有望跟上
06/07,〈大立光股東會〉手機鏡頭導入潛望式及玻塑混合產品 今年都將問市
06/07,【直播講座】誰是ETF配息王？ 6/8「投資豐向球」大公開！
06/07,〈萬泰科股東會〉下半年審慎因應 配合客戶短鏈需求評估赴美墨設據點
06/07,〈南山人壽股東會〉尹崇堯：評估發行次債 個人薪酬、上市進度全都露
06/07,〈大立光股東會〉工地工程缺工因素 台中兩座新廠延後到2025年完工
06/07,〈萬泰科股東會〉AI、伺服器升級帶動 高階網路線出貨旺價格翻3倍
06/07,〈豪展股東會〉拓展完整產品線 跨入投資連續式血糖監測儀
06/07,〈大立光股東會〉下半年進入傳統旺季 7月出貨動能將優於6月
06/07,〈豪展股東會〉庫存年底消化完畢營運落底 明年新品上市恢復成長
06/07,玻纖廠富喬營運仍陷谷底 看好Q3手機HDI板需求上揚
06/07,〈精測股東會〉總座：有客戶上調訂單 高階探針Q4量產
06/07,〈台股盤中〉觀光股領軍、廣達漲逾5% 寫波段新高逼近16900關卡
06/07,〈南山人壽股東會〉工會要求增資、憂流動性 尹崇堯提數據回應財務穩健
06/07,康和證拓財管版圖 7月將推「分戶帳」業務
06/07,〈焦點股〉PCB廠設備需求將回溫 牧德漲停、帶動迅得完成填息
06/07,〈焦點股〉瓦城收復3字頭 創近4年來新高價
06/07,〈台幣〉股匯齊揚 新台幣兌美元30.710區間震盪
06/07,騰雲獲櫃買通過申請上櫃 將以AI演算法拓OMO零售業務
06/07,南山人壽營運穩健 堅持「以人為本」推動兩大轉型核心
06/07,富士康數位長史喆：大模型很貴 但這是未來商業競爭基礎設施
06/07,〈大立光股東會〉林恩平主持 全部議程歷時13分鐘結束
06/07,美國開打法律戰 瑞昱向聯發科提起訴訟
06/07,〈台股盤前要聞〉台積電迎下波成長、被動元件恐再調整兩季 今日必看財經新聞
06/08,精剛5月營收寫同期最佳 累計營收10.66億元創高年增78%
06/08,瀚荃5月營收持穩 大電流新品鎖定工業、儲能市場
06/08,路透：宏碁宣布暫停俄國業務後 仍持續供應電腦硬體
06/08,儒鴻5月營收26億元持續回溫 廣越雙增登8個月新高
06/08,〈建通展望〉新事業布局開花結果 明年起進入穩定獲利期
06/08,〈建通展望〉異型導體銅材加工業務報喜 打進美系電動車大廠
06/08,澳豐基金涉非法吸金千億元、萬人受害 金管會祭四大措施擬提高檢舉獎金
06/08,泰山股臨會計票起爭議 劉偉龍：國票證券已明確交代清楚
06/08,小白球廠明揚5月營收改寫歷史次高 年增16%
06/08,特斯拉電動車︰建碁、為升、長園科
06/08,新光金股東會前夕 外資大賣4.8萬張
06/08,PC出貨回溫 宏碁5月營收180.84億元月增30%
06/08,韋僑營運不受消費性電子去庫存影響 5月營收進入高檔區年增26%
06/08,欣興5月營收仍不見振作 年減近3成 三大法人賣超近萬張
06/08,晶心科、瑞薩搶攻物聯網 打進華碩單板電腦
06/08,這家銀行理專監守自盜11年挪用客戶1617萬元 金管會開鍘800萬元
06/08,遠雄海洋公園砸重資轉型 估每年入園人數上看75萬 增逾2成
06/08,緯創5月營收633億元月增近2% 看好GPU伺服器出貨逐季增
06/08,AI晶片量產 世芯-KY 5月營收連三月寫新高
06/08,Bloom Energy拉貨急又猛 高力5月營收跳躍攀巔峰倍增至4.87億元
06/08,〈台幣〉外資與出口商拉扯 新台幣貶4.8分收30.760元
06/08,新光金電子投票結果出爐！公司派大勝 但改革派取得經營權在望
06/08,豪華車市熱！巧新5月營收年增3成 創1年半來單月新高
06/08,AI伺服器貢獻有限 外資下調信驊評等與目標價
06/08,英業達5月營收460.6億元雙增 Q3伺服器出貨估季增雙位數
06/08,臻鼎-KY營運無懼淡季 5月營收82.71億元月增15%
06/08,台積電先進封測六廠啟用 為首座3DFabric全方位自動化廠
06/08,研勤人臉辨識系統拓新藍海有成 首獲醫療體系採用
06/08,泰山詹景超反擊董事會選舉結果無效 籲主管機關不予承認
06/08,元太攜手Kohler 打造可變色電子紙馬桶
06/08,德國法院下達LED產品禁令 億光：僅限特定客製化產品
06/08,日月光響應世界海洋日 串聯全台守護台灣美麗海洋
06/08,存股族布局趁這波！台股近20年除權息旺季上漲機率7成、平均漲約7%
06/08,部分客戶需求回溫 威剛5月營收月增15%
06/08,捷迅曝這二類電子客戶出貨轉強 助貨運「谷底反攻」
06/08,光鼎LED未跟進漲價 上半年疲弱看好下半年市況好轉
06/08,朋程5月營收轉佳 H2拼逐季成長
06/08,【量大強漲股整理】台股短空長多，拉回佈局第三季選舉行情!
06/08,裕融3年期107億元聯貸案 超額認購142%
06/08,茂順訂單能見度高 5月營收改寫歷史次高、年增逾2成
06/08,Gogoro打造交通號誌不斷電系統 年底前北市布建逾180座
06/08,轉型搶攻AI商機+漂亮技術面買點=股價創新高？
06/08,騰雲設立三大成長引擎 搶搭數位轉型商機
06/08,製造業景氣低迷！半年來亮5次藍燈
06/08,【選股策略】蘋果股價創歷史新高！營收雙增的這6檔蘋概股成焦點！
06/08,龍邦：泰山董事會推選劉偉龍任董座 詹景超已不具代表效力
06/08,〈台股盤中〉科技股轉弱大盤跌逾百點 資金移往觀光、航運
06/08,打造優質晚美人生 你該知道的三大訣竅！
06/08,〈焦點股〉山富、燦星旅出關續攻領漲！觀光股5檔亮漲停燈
06/08,晶技車用頻率元件寧波專用廠工程落後 延後到明年投產
06/08,〈台幣〉股匯齊跌 新台幣30.735元~30.755區間震盪
06/08,〈台股盤前要聞〉大立光將進旺季、精測客戶上調訂單 今日必看財經新聞
06/09,〈新光金股東會〉震撼！吳東進任名譽董事長 吳欣儒最高票卻辭總座
06/09,〈新光金股東會〉台新人馬陳淮舟任董座 兩金控合併鋪路確定
06/09,榮剛5月、累計營收均創同期高 接單維持滿載營運逐季強
06/09,中鋼旗下中冠資訊結盟資策會 強化場域資安應用
06/09,〈稅收統計〉房市低迷 台灣前5月土增、契稅雙創歷史最大減量
06/09,中鋼5月營收327億元月增1.2% 短期行情亂流6月有挑戰
06/09, 宏全世代交替 董事會決議新任總經理由曹宏宇接棒
06/09,〈稅收統計〉所得稅入帳+證交稅翻紅 台灣5月稅收6217億元、年增1.1倍
06/09,新安東京海上產險總座賴麗敏 獲金管會資格審查通過正式上任
06/09,〈新光金股東會〉失經營權！吳東進遺憾：這是一場委託書強壓實際股權的大戰
06/09,Lordstown擬就股權糾紛提告富士康
06/09,歐美市場尚在去化庫存 巨大、美利達5月營收都呈現年衰退
06/09,貨櫃三雄5月營收衰幅6成起跳 惟不約而同提這個轉機
06/09,〈台幣〉美元貶+出口商拋匯 新台幣升3.5分收30.725元 周線翻黑
06/09,國壽高層異動 熊明河接董座、李長庚兼任副董
06/09,華碩5月營收363.16億元 月增16.01%
06/09,長榮航客運營收高飛 5月單月近110億元創新高紀錄
06/09,廣達5月營收較上月略減 和碩跌破千億元大關
06/09,友達5月營收月增17% 群創重返年成長繳雙增
06/09,〈電信三雄財報〉中華電5月營收雙增 EPS 0.42元 累計每股賺2.09元
06/09,所羅門跨足兩大領域 衝刺AI、能源應用
06/09,AI推升分析需求 宜特5月營收3.36億元創新高
06/09,成衣出貨量增 帶動光隆5月營收攀9個月來高點 月增57%
06/09,王品母親節檔期吸客120萬人！當日營收逼近億元寫新猷
06/09,華鎂鑫取得90MW案場開發案 簽約金30.15億元
06/09,美時累計營收78.6億元創高 與馬國經銷成戰略合作夥伴
06/09,外資再賣新光金2.6萬張 反手敲進台新金、中信金
06/09,散戶信心回籠！5月當沖交易戶數296萬餘戶 創9個月來新高
06/09,環球晶董座徐秀蘭代表台灣出征 獲《2023 安永世界企業家大獎》
06/09,潤泰新通過10%現金減資案 對房市走勢不看淡續推新案
06/09,〈航運指數〉SCFI守不住千點關卡 美西線運價重挫逾16%
06/09,聯發科5月營收315億元 寫今年次高
06/09, 博智Q2營運逆風 5月營收年減逾3成 探27個月來低點
