date,title
02/03,「匯兌收益」、「匯率對營收毛利」是不同的財報影響
02/03,〈航運指數〉三大長程線運價續跌 歐洲線跌破千元
02/03,盤勢偏多震盪 短線異軍突起，提前佈局業績亮眼股
02/03,散裝航商慧洋-KY 1月營收寫近2年低點 自結獲利年減96%
02/03,巧用大盤年線位階，留意這幾檔個股補漲機會
02/03,【新台股龍捲風】元宵會變盤嗎?3588通嘉漲停，3035智原創高，接下來?
02/03,【量大強漲股整理】~誰買了台股3179億元?!台股七大利多告訴你!美股大老闆1月大買1320億元庫藏股，為的是什麼?
02/03,〈聯發科法說〉去年Q4純益探兩年新低 全年仍大賺逾7個股本 EPS 74.59元
02/03,台積電推大學FinFET專案 開放學界使用製程設計套件
02/03,〈台股盤後〉大盤收小紅飛越15600點 不排除續震盪攻堅
02/03,富邦金控連續十二年榮獲The Asset ESG Corporate Awards
02/03,華碩報捷 八度榮登《財富》全球最受推崇公司
02/03,欣陸旗下欣達環工拿下台南城西焚化廠案 投資72.15億元
02/03,【產業概觀】讓人變漂亮的秘密！化妝保養品產業概觀；概念股整理一次看
02/03,浩鼎前驅型化療新藥申請台灣二期臨床 2024年完成收案
02/03,沈榮津掌舵台灣金董座正式上任 目標助攻產業發展
02/03,航空業客運量將回到疫前水準？兩岸直航恢復成最後拼圖
02/03,〈台灣大搶人才〉科技大神實習計畫 拚轉換率達1成
02/03,晶華南北兩大飯店聯手啖國旅商機 台南晶英拓館外據點
02/03,〈台灣大搶人才〉三大領域面臨IT人才荒 8成企業搶著要
02/03,〈台灣大搶人才〉首創就業保證班吸引逾百人報名 錄取率不到5%
02/03,百容估1月營收下滑至1.4億元 但料將爲全年谷底
02/03,八貫1月營收創同期新高 產能滿載Q1營收維持高檔
02/03,〈台股盤前〉Meta狂飆23%利多 資金派對續拚第三日站穩年線
02/03,〈台股盤前要聞〉熱錢簇擁股匯雙漲、彭双浪談電子業景氣 今日必看財經新聞
02/04,新內閣牽動國營事業人事布局 臺鹽董事長吳容輝解任將入閣
02/04,地方喊修財劃法  財政部允諾適時評估
02/04,貿聯-KY 1月營收40.76億元 雙增創同期新高
02/04,iRent會員個資外流數擴大認定 信用卡沒有遭盜刷疑慮
02/04,鴻海及Vedanta印度半導體投資案 傳引進意法半導體合作
02/04,鮮活果汁-KY1月營收1.78億元 期待今年營運隨解封回溫
02/04,電子產品需求弱 新普1月營收60億元探近三年新低
02/04,金仁寶集團北士科新總部 2/8動土
02/04,茂順1月營收3.03億元 訂單仍滿將驅動業績回升向上
02/04,庫存問題嚴峻 法人估聯發科今年獲利剩5個股本
02/04,台灣燈會主燈將登場 中華電佈建200台基地台
02/04,經濟部工業局助攻 富強鑫切入NIKE供應鏈
02/04,研調：光纖建置引領未來5年設備市場成長 CPE相對放緩
02/04,中裕與新歐洲合作夥伴 展開愛滋新藥使用計劃
02/04,晶華捷絲旅大阪館3月開幕 每人每晚不到千元搶商機
02/04,群電1月營收雙減 估Q2起將逐季回溫
02/04,〈熱門股〉華新科周漲近2成 重返百元大關創半年高
02/04,〈熱門股〉汽車零組件強勢上攻 瑞利、泰茂周漲逾2成
02/04,〈熱門股〉晉弘內視鏡營收占比增 一度站上百元周漲2成
02/04,【鉅亨研報】 車用、伺服器用MOSFET仍然「缺貨中」? 台廠MOSFET 供應鏈總整理
02/04,IMF上修全球經濟成長、聯發科估營運Q1落底、新內閣上任 本周大事回顧
02/04,〈熱門股〉CCL需求將落底 聯茂股價周漲10%
02/04,〈熱門股〉燦星旅旅遊市場復甦全年拚轉盈 周反彈近15%
02/04,飯店業創新行銷 雲品移動網美露營車租用率達7成
02/04,〈熱門股〉緯穎去年財報亮眼 周漲7%站回所有均線
02/04,〈熱門股〉信驊單周強漲28% 重登股王寶座
02/04,〈研之有物〉植物身上的脂質和開花快慢有關？專訪中村友輝
02/04,政策加持、降價促銷，電動車引爆需求，專家：看大作小，看好這些受惠股
02/05,Q1多方樂觀進取，今年行情延續看Q2兩重點
02/05,生技類股也有穩定配息，這五家也能當存股選擇
02/05,聯茂1月營收跌破20億元創35個月來新低 擴產持續中
02/05,鄭州廠恢復正常生產 鴻海1月營收6604億元創同期高
02/05,創意今年營收估年增2成 挑戰賺逾三個股本
02/05,台積電、台塑四寶營收 友達等大廠法說 本周大事預告
02/05,〈台股風向球〉外資狂敲創17年單周最大量 選股不選市續走多
02/05,5大利空干擾 我1月出口估年減逾2成 連5黑成定局
02/05,CAR-T治療大師來台 擴大與樂迦再生在台合作
02/05,大立光1月營收32.63億元探7個月來低點 2月出貨動能再下滑
02/06,升息甜頭抵銷春節長假影響 台企銀、彰銀1月獲利報喜
02/06,豐興1月稅前盈餘1.43億元 鋼筋出貨續暢旺
02/06,達運精密去年Q4轉盈 全年每股賺0.19元終結連三年虧損
02/06,明係1月營收年增34% 接單效益估Q1營收向上
02/06,樺漢1月營收寫同期最佳 三大事業訂單額續創高
02/06,客戶需求穩 創意、M31元月營收創同期高
02/06,耕興1月營收創同期高 攜華碩取得全球首張Wi-Fi 7 FCC證書
02/06,世豐1月營收年減2成 審慎看Q1訂單
02/06,三星Galaxy S23系列2/24在台上市 頂規售價52900元
02/06,台聚集團營收出爐 台聚月減27%、亞聚月減逾4成
02/06,研華1月營收雙增 56.4億元寫同期最佳
02/06,易飛網估暑期出入境人數將恢復至疫前70% 推機票月繳制搶客源
02/06,客戶提貨意願薄弱 騰輝-KY元月營收墜31個月低點
02/06,外資終結連14買 砍貨櫃雙雄、搶進航空雙雄
02/06,農曆春節影響 上銀1月營收探34個月低點
02/06,IC測試需求弱 京元電、矽格1月營收探逾1年半新低
02/06,元月長假工作天數減少 砷化鎵族群營收呈現雙減
02/06,閎康1月營收3.62億元創同期高 Q1淡季不淡
02/06,健喬兩成長動能 1月營收4.22億元登歷史次高
02/06,環球晶1月營收59.3億元 近6個月低點
02/06,網通大廠1月營收 中磊、智邦均寫同期新高
02/06,系統電儲能多元布局 1月營收寫同期高
02/06,群光1月營收雙減 全年拚成長
02/06,臻鼎-KY元月營收創歷史同期新高 年增19% 深圳首座ABF廠載板今年量產
02/06,2月上旬面板價格走平 估全月主流顯示器面板仍將小跌
02/06,安特羅腸病毒疫苗今年銷售15萬劑 虧損有望大幅收斂
02/06,〈康舒法說〉儲能布局啟動 10MW E-dReg儲能案場上半年認列營收
02/06,新財長遭質疑國產署任內標售國有地助長房價  財部反駁
02/06,美股盤前：全球Q4手機銷量數大幅下滑，多家手機巨頭雙位數降幅!
02/06,晶技1月營收探35個月來低點 今年看好車用市場成長
02/06,信邦入選2023彭博性別平等指數
02/06,〈康舒法說〉電源事業各擁動能+車電放量出貨 今年營收雙位數成長
02/06,大戶持續搧風點火，紅包行情加熱中，操作重點一次看
02/06,jpp-KY航太產線近滿載 1月營收創單月次高
02/06,多方結構仍在，類股輪動加快，留意生技獨家消息
02/06,泓德能源今年EPC開工量衝300MW 3月上旬登創新板
02/06,宏達電元月營收雙減至2.15億元 探歷史次低
02/06,〈康舒法說〉ABB電源事業獲利表現優於國內大廠 將帶動營運成長
02/06,龍德造船將於3月中旬掛牌上市 國艦國造、外銷並進營運樂觀
02/06,廢鋼穩步墊高 豐興型鋼調漲 鋼筋緩漲止步連二漲
02/06,【量大強漲股整理】~這檔股票有10個買進理由!目標價超過300元?!非農就業數據是短空長多，因為聯準會早就說過!
02/06,材料-KY受惠產品報價走高 1月營收創新高年增58%
02/06,【新台股龍捲風】 指數大跌，生技、觀光餐飲衝出，1795美時漲停，1752南光大漲
02/06,PCB廠泰鼎-KY營收回穩  1月達11.39億元月增12%
02/06,聯電1月營收月減6.5% 探15個月低點
02/06,【產業概觀】疫情促使保健意識提高，超過90％廠商認為電商將帶動保健食品成長；保健食品概念股一覽
02/06,國研院半導體中心攜手台積電 引入訓練套件、7奈米晶片製作服務
02/06,〈焦點股〉折疊機銷售逆勢突圍 台廠概念股點火
02/06,緯創、國泰私募基金入成運汽車董事會 首批智能電巴Q1陸續上路
02/06,永昕二廠新產能日商幾乎全包 最快下月投產
02/06,新天地將拓三據點添新動能 高雄萊特薇庭已接單近5000桌
02/06,〈焦點股〉美時攜Unicycive開發腎臟用藥 股價攻上漲停
02/06,〈焦點股〉雲品營運4大引擎齊發 股價衝破7字頭、創4年半來首見
02/06,12月製造業連亮2顆藍燈 衰退業者比重超過7成
02/06,〈美股13F報告〉美第三大退休基金Q4減碼台積電、阿里巴巴ADR
02/06,〈台股盤前要聞〉鴻海、大立光1月營收兩樣情 今日必看財經新聞
02/07,生醫股再添生力軍 證交所通過華安醫上市IPO申請案
02/07,〈進出口統計〉1月出口衰退逾2成 財政部示警：底部還沒到
02/07,〈土耳其強震〉台泥合資3座水泥廠受斷電影響 廠區人員均安
02/07,鴻海再處分天鈺5640張 獲利4.54億元
02/07,「無券放空」東哥遊艇爆投資悲歌 金管會示警當沖客留意三件事
02/07,〈進出口統計〉我對陸港出口年減逾3成近14年新低 對日歐出口逆勢成長
02/07,全球人壽董座彭騰德發聲明不認帳 前董事徐乃成搬出判決書再戰
02/07,泰山公司派提出假處分聲請 力阻市場派3月16日召開股臨會
02/07,〈正道展望〉系統櫥櫃新事業Q2投產 首年可貢獻獲利、明後年迎爆發性成長
02/07,兩因素影響 旺宏、力成1月營收月減逾1成
02/07,智原1月營收10.75億元 創同期新高
02/07,春節+中國疫情出貨延後 智伸科1月營收5.81億元雙減
02/07,美琪瑪、華孚、乙盛、廣宇，電動車長線主流！
02/07,通路、景氣回溫 麗豐-KY全年營運有望逐季走揚
02/07,力旺去年Q4營益率飆59% 全年稅前EPS 25.06元也締新猷
02/07,外資大買面板雙虎2.8萬張 反手調節航空雙雄逾2萬張
02/07,緯軟1月營收創同期高 全年拚新營運高峰
02/07,〈獨家〉雲品盛治仁首談股價 手握多項發展重點
02/07,威宏1月營收4.88億元 輕奢精品包袋訂單保持一季以上能見度
02/07,兩因素影響 光罩1月營收探21個月新低
02/07,華碩電競筆電報捷 奪2022年台灣市占冠軍
02/07,桓鼎-KY旗下桓鼎能源接案 簽約5 MW儲能設備及建置工程
02/07,春節工作天數減少 光寶科1月營收雙減
02/07,旺矽新事業成長強 今年營收、獲利估雙創高
02/07,雙鴻1月營收降至9.24億元 全年維持成長
02/07,台郡1月營收呈現年、月雙減  9日法說會提出展望
02/07,〈長榮集團新兵報到〉長榮航太兩大業務加持 訂單能見度至少5年
02/07,前技術長魏國章僱傭司法案 鴻海發二點聲明
02/07,玉晶光1月營收創同期新高 力拚Q1營收勝歷年同期
02/07,台灣富士軟片攜工研院開發廢碳粉再生技術 瞄準全球市場
02/07,工作天數減 聯強元月營收雙減至281億元
02/07,〈聯詠法說〉Q1營收持平到小幅成長 看下半年需求值得期待
02/07,強守多頭姿態，五檔好股擇強卡位
02/07,〈台塑四寶業績發表〉中國解封需求旺 三寶樂觀看估本季營收逐月增
02/07,〈進出口統計〉傳產、電子皆弱+經濟放緩衝擊 財政部預估Q1出口年減1成
02/07,短線持續看生技，本周留意美兩大談話
02/07,〈長榮集團新兵報到〉長榮航太3月底前上市 前三季棚廠滿檔挹注業績
02/07,〈聯詠法說〉去年Q4毛利率超預期 全年EPS 45.96元寫次高
02/07,【量大強漲股整理】~周三凌晨鮑爾將談話，台股弱中透強的原因?美時、和康生持續推薦!
02/07,〈台塑四寶業績發表〉1月營收1212億元雙減 台塑化烯烴營收止跌反彈
02/07,全球人壽董座彭騰德言而無信！一審敗訴判賠千萬美元 原告2月底前再聲請假執行
02/07,〈正道展望〉拿下馬國車廠專案大單本季出貨 全年獲利續向上
02/07,〈台股盤後〉台塑四寶強勢穩盤 指數守住15400點關卡
02/07,彥臣腦癌新藥 向台灣申請臨床試驗
02/07,全球朝區域化垂直分工發展 施振榮：台商可望勝出
02/07,【產業概觀】CDMO是什麼？類似台積電晶圓代工模式，有望讓生技成為下個護國產業！
02/07,iKala攻淨零轉型商機 攜東訊打造CRm減碳管理平台
02/07,觸控雙雄元月營收雙減 今年淡季挑戰大
02/07,國光生今年海外訂單倍增 全年營收續創新高
02/07,〈焦點股〉光隆成衣業務成長動能強 股價放量突破平台整理區
02/07,〈焦點股〉大魯閣 股東會紀念品行情提前發酵？連飆2根漲停
02/07,〈台股盤前要聞〉外資終結連14買、永昕新產能被日商包下 今日必看財經新聞
02/08,儒鴻1月營收月減2成 部分訂單動能回升 上半年拚逐季成長
02/08,建通1月營收腰斬 訂單逐月回升
02/08,伺服器需求走疲 神達1月營收探35個月新低
02/08,壯陽藥別亂買！海關去年查獲逾5萬件仿冒品 威而鋼、犀利士最大宗
02/08,財務操作抵銷長假衝擊 第一金1月獲利進帳20.74億元、年增逾3成
02/08,春節工作天數減 豐泰1月每股賺0.04元
02/08,創新板新增航空生力軍 台灣虎航獲准掛牌上市
02/08,國巨1月營收85.03億元 寫同期次高
02/08,精測去年Q4獲利降溫 全年EPS 23.5元 估今年資本支出收斂
02/08,〈車市〉小改Cayenne上半年發表 保時捷：史上最大規模產品升級之一
02/08,希華1月營收2.26億元 終止連3月下滑窘況 月增9.05%
02/08,元太元月營收寫同期新高 首入選2023標普全球永續年鑑
02/08,網通大廠智易、啟碁 1月營收寫同期新高
02/08,台積電2奈米廠有譜 中科二期擴建環評過關
02/08,默克第二階段新廠2025年落成 估創造400個就業機會
02/08,春節工作天數減少 東陽1月營收14.98億元 月減13%
02/08,〈友達法說〉Q1估面板量減價增 董座：期待今年回到季節性循環
02/08,全福生技新董座由林羣出任 強化三大面向
02/08,外資大買榮運8萬張 連三買面板雙虎逾11萬張
02/08,新光三越數位發展有成 回歸加入百貨協會
02/08,買節能家電最高可退稅2000元 財政部擬再延長2年
02/08,福貞-KY元月營收5億元 下探11個月新低 年減26%
02/08,〈力旺法說〉PUF授權金扮成長主力 估全年營收續創新高
02/08,亞德客-KY去年連兩年賺三個股本 EPS 30.07元寫次高
02/08,欣興1月營收跌破百億元大關 探11個月低點 年減6.17%
02/08,緯創、英業達元月營收雙減 今年營運可望逐季回升
02/08,台塑新智能宣布投資微藻碳捕捉新創 加速達成碳中和目標
02/08,昇陽半啟動世代交替 董座楊敏聰交棒蔡幸川
02/08,台驊1月營收創2年半低點 Q1不明朗 全年拚先蹲後跳
02/08,中華電第三海纜遭損害 啟動微波系統備援
02/08,〈土耳其強震〉台泥：對財務無重大影響 空運百套急救箱助賑災
02/08,〈友達法說〉去年大虧211億元 董座：今年還是會發股利
02/08,〈友達法說〉首插旗東南亞 擬赴越南設廠明年首季量產
02/08,〈金仁寶總部動土〉許勝雄：集團邁向嶄新50年 新總部估每年可減1.5萬噸碳排
02/08,〈餐飲元月營運爆衝〉全台每20人就有1人春節進王品 1月營收寫歷史新猷
02/08,台股攻略行穩致遠 逢高調節持股
02/08,偏多看待，資金快速輪動，中小型股操作策略
02/08,春節長假市場觀望 1月台股交易戶數跌破200萬戶
02/08,歐盟擬禁PFAS化學品 國內特用化學廠原料取得恐添難度
02/08,〈亞泰法說〉CIS產品爭取利基型工業檢測 應用於太陽能板及車用電子
02/08,〈譜瑞法說〉本季營收拚向上 估Q2庫存恢復正常水位
02/08,〈亞泰法說〉去年獲利創新高EPS 7.98元 連續3年賺回逾半股本
02/08,〈譜瑞法說〉去年Q4獲利探四年半新低 全年EPS 61.35元
02/08,威剛1月營收月減7.5% 今年業績估逐季向上
02/08,【量大強漲股整理】~AI聊天機器人火紅，6檔概念股分享給你!臉書花費4.5年做到的事，誰只花2個月就做到?
02/08,開學商機爆發 兩大電商平台筆電熱賣
02/08,〈友達法說〉去年Q4再虧百億元 全年每股虧2.39元寫十年低點
02/08,〈金仁寶總部動土〉仁寶墨西哥新廠已敲定 最快Q3開始貢獻營收
02/08,〈金仁寶總部動土〉仁寶總座：Q1展望不變 今年拚逐季成長
02/08,〈焦點股〉IC設計股滿血復活 台股再現八千金
02/08,TPCA：去年全球PCB產值成長趨緩僅3.2% 今年恐陷衰退
02/08,去年全球半導體矽晶圓 出貨面積與營收同創新高
02/08,砸重金當台積電、三星鄰居 設備供應商盼近水樓台先「得訂單」
02/08,杏一元月營收5.67億元 續創同期高
02/08,〈服務業加薪搶人〉麥當勞3/1起調升管理職起薪4萬起 再釋千個職缺
02/08,招工大戶鴻海鄭州廠 節後尚未啟動大規模徵才
02/08,〈台股盤前〉市場觀望氛圍散去 重返向上格局
02/08,〈台股盤前要聞〉台塑四寶營收逐月看增、正道奪馬國車廠大單 今日必看財經新聞
02/09,無懼工作天數減少 華新科1月營收24.62億元月增3.8%
02/09,庫存壓力趨緩+防疫鬆綁 瑞銀預估：亞洲半導體獲利Q2可望觸底
02/09,榮剛1月營收創同期次高 接單續旺營運逐季增
02/09,久陽1月營收年減24% 首季估谷底Q2可望回升
02/09,外資調節金融族群 反手買超台積電、鴻海等電子指標股
02/09,〈稅收統計〉房市吹冷風 房地產相關稅收全衰退 土增稅腰斬最慘
02/09,去年信用卡刷出3.49兆元破紀錄 非現金支付今年可望挑戰7兆元大關
02/09,土耳其遇百年強震股市休市 我國金融業及基金投資總曝險逾592億元
02/09,台郡擬配發現金股利5元 殖利率4.83% 6/1除息交易
02/09,奇景估Q1營收季減12-17% Q2起開始反彈
02/09,矽創去年Q4獲利驟降 全年仍大賺三股本
02/09,中鋼1月營收262億元 首季將逐月回升
02/09,陽明1月營收年減逾6成 創2年半新低
02/09,〈餐飲元月營運爆衝〉兩岸市場大復甦 乾杯1月營收創新紀錄
02/09,燿華1月營收10.38億元年減17% 估爲全年谷底
02/09,IP股真的好強！創意、世芯、晶心科、M31還能不能追？
02/09,和潤1月營收創次高 樂觀看今年汽車分期市場
02/09,〈稅收統計〉2利空衝擊 1月證交稅年減6成  減幅創近14年來最大
02/09,星寶國際多角化經營 擬斥1.9億元入股諾肯科技
02/09,晶華1月營收創高 台北晶華住房回復至疫前9成
02/09,小白球廠明揚1月營收2.99億元 結束連10個月創新高歷程
02/09,華碩1月品牌營收雙減至244億元 創29個月來低點
02/09,精材去年獲利小幅成長 EPS 7.31元雙創新高
02/09,葡萄王1月營收雙減 本季營運拚成長
02/09,京鼎美國新廠正式啟用 就近服務當地客戶
02/09,輔信遞延訂單出貨、醫療事業貢獻 元月營收逆勢雙增
02/09,兩因素影響 漢磊、嘉晶1月營收月減逾1成
02/09,遠傳與微軟化戰略結盟 推企業數位淨零雙轉型
02/09,〈精測法說〉Q1營運非常辛苦 全年逐季向上、營收拚年增逾1成
02/09,Appier強化AI數位行銷領域地位 延攬陳明愉、張朝騏加入
02/09,〈台郡法說〉力拚拉升高頻傳輸應用產品滲率 推升2023年營收再成長
02/09,和大去年稅前盈餘8.24億元 每股稅前賺近3元
