date,title
01/03,〈CES大展〉聯發科推6奈米智慧物聯網平台 Q2開始商用
01/03,〈必應再進化〉積極拓展營運觸角 董座周佑洋：2023年將更有力量
01/03,〈必應再進化〉大型展演傾巢而出Q4拚單季轉盈 2023年營收、獲利向上
01/03,〈焦點股〉能源政策概念股強勢表態 中興電、天宇飆逾8%
01/03,虎航董座：航空市況一飛衝天 日本線幾乎班班滿
01/03,台新Richart領先業界開通外國人數位帳戶 開戶換匯英文嘛ㄟ通
01/03,晶呈科技取得台灣芯電7成股權 跨足濕式製程半導體材料
01/03,〈焦點股〉麗臺強勢攻漲停 顯卡族群開趴
01/03,11月股市反彈 勞動基金單月收益回升1913億元
01/03,逸達兒童中樞性早熟三期臨床獲台核准 預計2025年完成試驗
01/03,迅得去年12月營收估逾4億元高檔水準 全年可望登56億元創新高
01/03,〈台股盤前要聞〉鴻騰併德商布局車用線束、12月出口恐連4黑 今日必看財經新聞
01/04,友通去年12月、Q4、全年營收均創高 今年保持成長
01/04,一張表掌握9檔台股ETF配息金額 善用紅包衝一波除息行情
01/04,聚陽去年營收首跨300億元大關 今年續戰新高
01/04,〈中美晶集團展望〉環球晶碳化矽仍供不應求 今年營收翻倍增
01/04,〈中美晶集團展望〉今年太陽能營收拚與去年相近 TOPCon產線已備好
01/04,〈中美晶集團展望〉環球晶徐秀蘭：今年營收「先低後高」 仍是正成長的一年
01/04,彥臣癌症新藥 將啟動美國臨床試驗
01/04,亞泰影像完成擴產 去年營收42.93億元創新高 年增2.43%
01/04,外溢保單結合健康穿戴裝置 公勝保經、華碩打造數位健康大聯盟
01/04,藥華藥亞洲布局有進展 上半年取得日本藥證、中國申請中
01/04,德微去年Q4營收創七季低 今年營收估逐季揚
01/04,台亞今年資本支出估23.84億元 近8成布局化合物半導體
01/04,今年顯示器出貨量估年減5.8% 回到疫情前水準
01/04,和勤精機去年營收25.39億元年減3.98% 車用產品出貨續成長
01/04,明泰去年營收336億元年增逾2成 創新高
01/04,今年股東常會開放登記 這12天秒殺額滿最搶手
01/04,愛派司1/6登興櫃 今年營運可望續創新高
01/04,〈Vivo新品發表〉春節消費旺季+規格升級 X90銷量將較前代成長逾2成
01/04,00915成分股刪5增5檔 哪些個股恐存在下行風險一次看
01/04,〈Vivo新品發表〉祭三階段銷售 預購X90新機享1.6萬元好禮
01/04,〈星展經濟展望〉台積電赴美投資免驚 看好我半導體5年內維持強大競爭力
01/04,HYUNDAI在台唯一連3年成長 南陽揭露銷售關鍵密碼
01/04,〈陳俊聖開講〉宏碁核心事業成孵化器 今年IPO家數不會低於去年
01/04,〈雄獅談旅遊展望〉不再只經營旅行社！由食衣住行切入搶高端商機
01/04,大立光法說會強碰台積電 法人關注新產品開發及車用市場布局
01/04,美股盤前：FOMC會議紀錄公布在即、台積電遭華爾街降評、航空業全面復甦!
01/04,景氣燈號=錢進台股訊號 法人示警：目前不是單筆買進時機
01/04,〈陳俊聖開講〉宏碁庫存去化已告段落 今年大環境挑戰大
01/04,〈Vivo新品發表〉X90旗艦新機攝影大升級 搭載聯發科天璣9200晶片
01/04,元月行情可期，關注營收公告，提前卡位
01/04,〈星展經濟展望〉今年房市軟著陸風險升溫 房價增幅恐降至0%~5%
01/04,美股財報季將至，下一波行情方向的關鍵
01/04,【新台股龍捲風】TESLA壞了一鍋粥 所幸【儲能】【軍工】狂漲 發現金囉！對誰有利?
01/04,稼動率降溫 矽格Q4營收41.37億元探7季新低
01/04,〈雄獅談旅遊展望〉暑期將是出國高峰 今年出遊恐怕都要貴4成
01/04,聯發科攜手美商 完成Wi-Fi 7/6E晶片組AFC測試
01/04,〈雄獅談旅遊展望〉國旅熱絡 Q1住房價格續漲約1成
01/04,如何賺取紅包財:元月份的重點選股邏輯為何?
01/04,OPPO自研晶片傳Q3問世 牽動手機晶片市場
01/04,〈群益投資展望〉走過股市震盪 看好四大市場買進契機浮現
01/04,網家易安網保經投保量逐月增 搶搭春節旅遊商機
01/04,〈群益投資展望〉Q1採RABBIT心法 升息終局之戰 債市喜迎十年大多頭
01/04,台灣大展開第二波科技大神培育計畫 招攬百名資訊科技實習生
01/04,【產業概觀】中藥製劑是什麼？清冠一號令它受重視！中藥獲准上市公司概覽
01/04,華碩ROG電競新品齊發 台灣時間5日再推新品搶市
01/04,〈宏碁新品發表會〉全系列產品升級 電競筆電續採友達AmLED面板
01/04,兩大隱憂如影隨形 近8成車商主管憂今年業務發展
01/04,〈焦點股〉PCB南向及載板設備需求旺 迅得、由田股價強
01/04,年節與旅遊旺季推升民眾資金需求 借款管道大PK
01/04,〈宏碁新品發表會〉擴大生活風格品牌布局 首推健身辦公酷騎桌
01/04,政府發紅包寶雅受惠 今年營收有望衝破200億元寫新猷
01/04,全球物聯網需求持續成長，物聯智慧聚焦2大策略拉升2023營收成長
01/04,〈CES大展〉英特爾、輝達秀CPU、GPU 筆電市場再添活水
01/04,台驊除息交易陷入貼息 跌破70元關卡寫近2個月低點
01/04,〈台股盤前要聞〉中鋼盤價樂觀向上、宣德搶啖新AirPods商機 今日必看財經新聞
01/05,經濟衰退警訊 企業投融資減緩？國銀放款11月劇減逾500億元
01/05,貿聯-KY併購效益挹注 去年營收536億元年增8成創高
01/05,台股2022年量價齊跌 日均量年減高達38.14%
01/05,第一金工業30 ETF敲定2/1除息 1/6起暫停初級市場申購
01/05,立積去年營收年減36% 拚今年重返成長
01/05,力旺、信驊去年Q4營收創同期高 譜瑞-KY探11季新低
01/05,佳世達去年營收2398億元創高 今年拚先蹲後跳
01/05,藥華藥去年12月營收小幅下滑 Q4、全年仍倍數跳增
01/05,普發現金錢從哪裡來？擬先移用歲計賸餘+舉債籌財源
01/05,安碁資訊、智聯服務營收報喜 去年Q4、全年同寫新猷
01/05,美時與美商簽血癌藥獨家協議 拓展韓國等亞洲市場
01/05,外資大舉敲進金融股 土洋法人同步棄守電子族群
01/05,購物站天后張雅琍涉嫌炒股 寶得利遭搜索
01/05,台郡2022年營收突破400億元大關創新高 年增12.66%
01/05,天虹1/6登錄興櫃戰略新板 認購價每股81元
01/05,聯亞Q4營收優於預期 全年23.8億元創新高
01/05,致伸去年12月營收探十個月低點 全年792億元仍創高
01/05,創意去年營收寫三高 12月、Q4、全年同締新猷
01/05,台灣首家離岸風電場允能驚爆財務危機 20家銀行踩雷667億元
01/05,智易去年繳出亮眼成績 Q4、全年營收皆創新高
01/05,藥品需求暢旺 健喬去年12月、Q4、全年營收均創新猷
01/05,砷化鎵族群12月營收出爐 全訊旺季助攻續寫歷史次高
01/05,築間去年營收年增逾5成並創新高 今年挑戰再增4成起跳
01/05,台光電2022年營收386.72億元創新高 將規劃南向設廠
01/05,客戶需求弱 瑞昱去年12月、Q4營收雙探兩年半新低
01/05,漢達四藥品推升今年轉盈 力拚三年市值上看10億美元
01/05,金融業公平待客評核 緊盯年輕人當沖、18歲小額貸款控管
01/05,庫存水位趨健康、廠商嚴控稼動率 1月電視面板價格估持平
01/05,矽科宏晟興櫃認購價每股32元 看好未來營運強勁成長
01/05,鴻海估Q1將符合市場預期 營收可望微幅年增
01/05,台表科去年營收684.55億元創新高 將新設越南及墨西哥產線
01/05,花旗台灣新董座 前菲律賓區總裁安孚達出任
01/05,2022年歹年冬 外資全年淨匯出4178億元破紀錄
01/05,亞德客-KY去年Q4營收探7季低點 全年260億元創新高
01/05,供應商減產奏效 Q1 NAND Flash跌幅估收斂至10-15%
01/05,群光去年12月、Q4營收雙減 全年仍達1157億元創新高
01/05,天宇去年12月營收攀9個月高點 全年14.8億元創6年新高
01/05,我國12月底外匯存底續創高 全年增逾65億美元
01/05,臻鼎去年營收1713.56億元改寫歷史新高 年增逾1成
01/05,升息高點已過 外資今年回頭機率高 投信看好台股先蹲後跳
01/05,還稅於民的利多引買盤 類股輪動快速 卡位營收題材股
01/05,群電去年營收410億元再創新高 連兩年衝破400億元
01/05,偉康申購溢價逾5成 23萬股民搶抽 凍結資金134億元
01/05,2023上半年投資行事曆＆觀察趨勢轉折的3個時機點
01/05,6000塊利多電商股抬頭，行情點燃方向看這邊
01/05,南亞科去年Q4營收79.5億元探十年新低 全年569億元為近3年低點
01/05,大立光去年12月營收掉到40億元月減23% Q4營收創8季新高
01/05,群創攜手子公司CarUX 擴大布局國際場域經濟
01/05,鴻海去年12月營收6293億元月增14% Q4寫次高、全年6.62兆元締新猷
01/05,〈CES大展〉元太發表全新E Ink Prism 3技術 BMW概念變色車再升級
01/05,泰山董事會處分全家案 龍邦：已提確認董事會決議無效訴訟
01/05,永豐金證券2023投資展望年會 提三大投資策略
01/05,【新台股龍捲風】月線反壓如何突破?【儲能+軍工】持續輪攻，【還稅於民】宅配通開飆
01/05,散裝航運不妙？慧洋-KY 12月營收創1年半低 單月獲利年減逾9成
01/05,CCL廠聯茂去年營收291.26億元 年減逾1成爲歷年次高
01/05,看透口是心非的外資手法，如何學會趁利空買好股票?
01/05,【鉅亨研報】 低階 Mini LED TV 陷紅海戰場 台廠擬轉戰高階市場
01/05,2023最新否極泰來股，低點回溫就是要漲!!
01/05,〈焦點股〉減碳概念股輪動 士電狂飆漲停改寫新天價
01/05,〈焦點股〉還稅大紅包刺激內需消費 電商股喜上眉梢
01/05,雷科設備出貨續強 今年業內外同步向上EPS拚3元
01/05,【產業概觀】醫材產業年成長一度達22.8%，這原因讓它無視景氣！熱門驅動IC走軟，指數轉趨震盪
01/05,〈焦點股〉資料中心需求放緩外資降評 緯穎重挫倒地一度跌停
01/05,〈台股盤中〉漲勢收斂 挑戰月線、半年線未果
01/05,〈CES大展〉群聯秀新世代PCIe 5.0高速傳輸解決方案 助力客戶打造生態鏈
01/05,寶齡腎臟新藥進軍歐洲市場 力拚年底認列銷售分潤金
01/05,2023年8張信用卡權益大洗牌 日韓旅遊首選三張神卡
01/05,華碩新品齊發催動能 首度推出裸視3D筆電
01/05,雙因素夾擊 森鉅去年第四季營收11.39億元創8季來新低
01/05,〈獨家〉 雷虎打造「無人機的孵化器」 4-5家業者洽談策略合作中
01/05,〈焦點股〉宏達電CES將發表新品 股價一度突破60元
01/05,〈CES大展〉友達車用面板居全球前三大 再推FIDM Plus一體化顯示方案
01/05,八貫12月營收2.54億元再創高 今年營運續強
01/05,FT：富士康不再獨佔 蘋果和立訊精密簽約生產高階iPhone
01/05,〈台股盤前要聞〉環球晶今年營收先低後高、宏碁庫存去化告段落 今日必看財經新聞
01/06,鉅祥去年營收67.81億元創新高 今年還有惠州新廠加入營運
01/06,百容去年營收22.25億元創新高 今年預估Q2起需求復甦
01/06,去年CPI 2.95%衝上14年新高 外食飆漲5.77%民眾感受深
01/06,長科*去年Q4營收超標 全年衝144億元寫新猷
01/06,樺漢去年12月、Q4、全年營收同創高 今年再攀峰
01/06,上銀去年Q4營收探11季低點 全年達293億元
01/06,封控鬆綁疫情大爆發影響銷售 騰輝去年12月營收探26個月低點 
01/06,環球晶去年Q4營收連十二季成長 全年702億元同創新高
01/06,檢測需求強 耕興去年營收首度超過50億元
01/06,今年上半年電源管理晶片產能增4.7% 報價再降5-10%
01/06,〈世界先進展望〉持續考慮建12吋廠 新加坡也是可能地點之一
01/06,元太去年12月營收衝破30億元 Q4、全年寫新猷
01/06,2023再生能源躉購費率出爐 太陽光電不調整、離岸風電調升
01/06,智伸科雙動能帶動 去年Q4、全年營收寫同期新高
01/06,南山人壽榮登全國保險三大獎十年英雄榜 專業備受肯定
01/06,〈CES大展〉聯發科首發表Wi-Fi 7生態系 11位大咖夥伴力挺
01/06,〈CES大展〉MIH聯盟將在俄亥俄州建創新基地 鴻海助攻打造電動車產業鏈
01/06,益張業績集中上半年 去年營收17.03億創歷史次高 年增3.32%
01/06,緯創、緯穎去年Q4營收聯袂創高 全年9843億元同寫新猷
01/06,富邦金全台唯一！「全國保險三大獎十年英雄榜」大滿貫金融業者
01/06,市場需求大幅帶動 材料-KY去年Q4及全年營收同創歷史新高
01/06,外資從「去庫存拐點」提前卡位築底行情？買超鎖定面板、半導體
01/06,〈CES大展〉高通跟進蘋果 下半年推衛星解決方案
01/06,〈CES大展〉聚積LED車用驅動IC獲大廠採用 展出三大產品
01/06,東科-KY去年12月營收雙減 全年128億元創新高
01/06,光寶科去年12月營收月減10% 全年1735億元成長5%
01/06,〈CES大展〉宏達電黃昭穎：XR、元宇宙應用將快速發展
01/06,急單挹注 聯詠去年Q4營收季增近15% 飛越財測高標
01/06,蘋果旗艦新機產銷不順 供應鏈台廠12月營收難振作
01/06,我的股票被「處置」了，怎麼辦？
01/06,【鉅亨研報】 英特爾重回GPU戰場 AMD傳確定與台積電3奈米製程合作
01/06,〈航運指數〉SCFI又轉跌 美東線運價跌破3000美元 創2年半低點
01/06,多頭後續有企圖心，「紅包行情」將展開
01/06,台灣大強化布局電競產業 代理英雄聯盟正式上線
01/06,網通廠營收出爐 中磊、智邦去年12月、Q4、全年皆寫新高
01/06,農曆年前向上發展 CES題材火熱延續
01/06,【新台股龍捲風】 美股跌台股為何會漲?兔年資金會跳來跳去，資金分配好，漲跌無煩惱
01/06,緯軟營運動能熱 12月營收寫次高 Q4創連8季新高
01/06,2023聯準會升息挑戰下的「美股ETF防禦策略」：價值股、高股息、投資級債
01/06,利空不跌，台股日K連四紅的原因為何?聯準會已經告訴你原因!
01/06,中保科率團前進2023CES 林建涵：積極搶攻AIoT智慧物聯網平台應用商機
01/06,蘋果AR/MR開發進度延後 恐難在春季發表會亮相
01/06,宏達電去年12月營收回溫至5.2億元 全年44.09億元續創低
01/06,遊戲類股就是要漲，大宇資、橘子、鈊象還有沒有機會？
01/06,銀行員涉嫌把轉帳額度調為2千萬勾結詐騙集團 金管會將開罰
01/06,擴產+漲價雙效挹注 茂順去年Q4及全年營收創歷史新高
01/06,聯電去年12月營收209億元探10個月低點 Q4季減1成
01/06,超微推資料中心級APU 估下半年亮相搶食市占
01/06,搶春節國道商機！統一超東山服務區開幕 年後關廟接棒營運
01/06,〈焦點股〉同業廠區遭祝融 凱美、金山電可望受惠股價強漲
01/06,【產業概觀】台灣醫材產業10大進口項目；當中這3個項目有進口替代的機會！
01/06,〈焦點股〉允能離岸風場爆債務危機 風電股斷電
01/06,〈世界先進展望〉董座方略：今年景氣「先冷後溫熱」 下半年需求可望回溫
01/06,統一恒生科期ETN強彈6成 統一證：資金重返港股
01/06,中菲行年營收規模首破400億元 今年定位數位轉型元年
01/06,金山電泰國廠火災波及生產設備 受影響產能待評估
01/06,三星89吋MicroLED將亮相 傳2月啟動試產
01/06,〈台股盤中〉電子族群回神占成交逼近6成 大盤有望站上月線
01/06,雲品拓台中頂級宴會市場 圓觀4月起營運
01/06,〈CES大展〉微星也搶車電大餅 首度發表電動車充電樁
01/06,愛派司登興櫃首日失色 開高走低下跌6%
01/06,華固去年營收148.33億元改寫歷史次高 今年推案逾200億元
01/06,〈CES大展〉友達秀Micro LED車用顯示應用 搶未來車艙商機
01/06,欣興轉投資軟板廠同泰去年營收16.7億元 創IPO以來新低
01/06,〈台股盤前要聞〉鴻海去年營收締新猷、大立光12月營收下滑 今日必看財經新聞
01/06,〈CES大展〉宏達電發表新消費旗艦一體機VIVE XR Elite 定價34900元
01/07,〈進出口統計〉去年四大市場出口同創新高 對陸港年減1.6%獨憔悴
01/07,〈進出口統計〉12月進出口同創20個月新低 1月出口恐連5黑、年減幅估逾2成
01/07,台塑河靜鋼3月盤價續漲 中鋼開漲吃定心丸
01/07,欣興去年12月營收創10個月來新低 全年營收與臻鼎同列千億元大戶
01/07,燦星旅拚深耕三大市場 今年有望終結連8年虧損
01/07,國安基金1/10召開例會 繼續護盤陪大家過年機率大
01/07,界霖去年Q4營收降溫 兩因素推升毛利率看增
01/07,長榮航勤釋善意 加發每人激勵獎金4萬元、連假出勤獎勵
01/07,庫存調整影響 外資砍矽力*-KY目標價至601元
01/07,正崴去年營收941億元年增8% 今年估增1成重返千億元大關
01/07,鉅橡去年美耐板營收占比達17% 今年估將提升到20%
01/07,蕪湖新產能效益挹注大 PCBA廠精星去年營收創新高 年增52%
01/07,〈進出口統計〉去年全年出口4795.2億美元 創歷史新高
01/07,光鼎生物片段分析儀獲美認證 今年營運續登高
01/07,英業達擴展精準醫學服務版圖 攜全球人壽推健康促進外溢保單
01/07,PC市況疲軟 全漢去年營收149億元年減10%
01/07,森崴能源去年12月營收9.94億元 月增2倍創今年新高
01/07,能源議題發高燒 高力去年12月、Q4及全年營收同創新高
01/07,〈熱門股〉樺漢新年首周獲外資天天加碼 周漲1成登4個半月高
01/07,資金獲利了結賺紅包錢 台股農曆年前封關前大漲不易
01/07,印度5G快速滲透 電信巨頭Jio服務已涵蓋至50座城市
01/07,健策去年12月營收登同期高 Q4、全年寫新猷
01/07,鴻海營收締新猷、去年CPI衝新高、府院定調普發現金 本周大事回顧
01/07,虎門科技連3年成長 去年營收續寫新猷 今年將拓軍工版圖
01/07,〈熱門股〉聯詠營收亮眼 周漲12%站上年線
01/07,〈熱門股〉金價強漲 佳龍周漲14%創4個月新高
01/07,六福攜手中租-KY 將打造遊樂園首見光電停車場
01/07,【鉅亨研報】 非農就業數據強勁 服務業PMI開始下滑 美股大漲?
01/07,合庫銀搶理專、儲備幹部人才 今年擬招募400名新血
01/07,經營權之爭 泰山今再控龍邦涉嫌內線交易與背信案
01/07,國泰：2023年有三大挑戰 靜待聯準會最快年底降息
01/07,台股高息ETF績效王 00919周漲2.14%居冠
01/07,〈熱門股〉外資回補面板族群 群創站回半年線
01/07,〈熱門股〉網家搭政府發紅包題材 周漲逾2成 創近半年新高價
01/07,〈研之有物〉該繼續擔心猴痘嗎？解密痘病毒進入細胞的機制
01/07,〈熱門股〉資金撤出原料藥族群 中化、松瑞藥周跌逾1成
01/07,〈熱門股〉材料-KY今年動能仍強 滾量上漲創新天價周漲19%
01/07,儒鴻去年營收397億元年增1成創高 今年上半年估逐季增
01/08,Google態度轉彎 正式宣布支援RISC-V IP供應鏈樂
01/08,〈台股風向球〉長假前恐現調節壓力 靜待雙王法說重頭戲
01/08,工業富聯打造數位化供應鏈協同平臺 生產計劃排配效率提高50%
01/08,宏碁小虎隊報捷 過半子公司去年全年營收創新高
01/08,淨零碳排風潮，ESL中長期的發展趨勢樂觀，相關產業與各股如何觀察？
01/08,RFID廠韋僑去年營收創新高 今年遷入新廠估激勵業績再增20%
01/08,台積電&大立光法說、鴻海等大廠尾牙、國安基金例會 本周大事預告
01/08,瑞智調整營運策略、擴大海外市場 今年營收拚重回200億元
01/09,綠能業務加持 達方去年營收296億元創逾10年高點
01/09,防疫保單傷獲利 中信金去年獲利336億元、年減近4成
01/09,飯店市場升溫 晶華潘思亮：香港麗晶有望Q2開幕
01/09,豐興去年營收386億元略增 本周鋼筋基價開平盤
01/09,疫情下感謝員工貢獻 台灣高鐵發2個月年終
01/09,振樺電去年Q4營收寫同期高 全年119億元增3成締新猷
01/09,神達投控去年營收478億元登5年高 今年續拚成長
01/09,升息利多挹注 台企銀去年稅後賺逾百億元創新高
01/09,洋基工程去年營收139億元飆新高 在手合約工程達217億元
01/09,保瑞去年營收首破百億元 與Q4同創新高
01/09,漢民集團去年繳出佳績 漢磊、嘉晶全年營收皆創新高
01/09,大立光投資三實科技喊停 解除股份交易
01/09,中華電發展智慧醫療 以科技力與生態系打造百歲健康
01/09,研華去年營收687億元年增17%創高 今年營運展望正向
01/09,陽明12月營收較去年腰斬 創2年來單月新低
01/09,華星光12月營收躍進 全年13億元寫4年來新高
01/09,長聖急性心肌梗塞新藥 台灣申請二期臨床試驗
01/09,華碩去年品牌營收寫歷史次高 宏碁非PC事業貢獻達21.7%
01/09,外資大買晶圓雙雄7萬張 前20大買超逾6成為金融股
01/09,KKCompany擬拆分成立軟體科技集團 董座由王献堂擔任
01/09,喬山健身房客戶拉貨強勁 去年12月、Q4、全年營收創高
01/09,緯穎去年Q4每股賺22.61元 全年EPS 81.09元創新高
01/09,福貞-KY購併效益顯現 去年營收86.8億元創新高
01/09,威剛看今年記憶體需求 將「先蹲後跳」
01/09,汽車零件廠營收出爐 和大全年創新高、廣華-KY寫3年高
01/09,揚秦去年12月、Q4與全年營收同寫新高 評估在美開直營店
01/09,設備廠群翊去年營收23.57億元創新高 今年訂單能見度高
01/09,同欣電去年Q4營收32.9億元 下探7季新低
01/09,廣達、英業達去年營收寫新高 仁寶站穩兆元寫次高
01/09,美股盤前：重磅CPI數據&美股第四季財報季即將來臨!
01/09,供應商減產奏效 Q1 DRAM跌幅估收斂至13-18%
01/09,IP矽智財支撐有力，創意、世芯、晶心科、M31再戰高點!!
01/09,前財長蘇建榮：稅收超徵是經濟擴張結果 非行政失能
01/09,勤誠高層異動 陳亞男升任執行長 總經理由許健南接任
01/09,聯合再生去年營收189億元 衝7年來新高
01/09,國巨去年12月、Q4營收創同期高 全年1210億元締新猷
01/09,健鼎去年營收657億元創新高 年增4.42%
01/09,籌碼良性換手，「紅包行情」穩健發展，操作建議這邊看
01/09,閎康去年營收寫三高 12月、Q4、全年營收全寫新猷
01/09,封關前仍有上攻空間，短線留意驅動IC及電源管理IC
01/09,恆勁明登錄興櫃 認購價每股23元
01/09,〈逸達展望〉三新藥有斬獲帶動明年轉盈 目標市值達30億美元
01/09,陽明喊話：目前運價水準仍可獲利 全年有望小賺
01/09,世界先進去年Q4營收達財測低標 全年516億元創新高
01/09,星宇航迎來第二架A350-900 4月開航美國洛杉磯
01/09,〈逸達展望〉前列腺癌新劑型新藥 目標年底前拿下1成市占
01/09,直言還稅於民是假議題 前財長蘇建榮：多餘的錢應用來還債
01/09,【新台股龍捲風】 晶心科穩懋漲停 創意智原大漲【 儲能】【電源管理IC】【安控】可留意
01/09,花王土城廠都更獲准 將建兩棟新廠2025年完工
01/09,台積電大漲下的選股策略!有富爸爸加持的兩大潛力股為何?
01/09,面板需求低迷 群創去年Q4、全年營收下探合併以來低點
01/09,〈台股盤後〉晶圓雙雄漲近半根漲停板 指數一舉收復月線
01/09,三動能帶動 系統電Q4、全年營收寫新高
01/09,2022年市場重點事件、精選話題回顧｜2023年應該注意哪些資訊？
01/09,東陽去年營收212億元年增16% 寫三年來新高
01/09,中鼎拿下中東卡達RLPP乙烯廠統包工程 預定2026年底完工
01/09,晶睿去年12月營收11億元登同期高 Q4、全年締新猷
01/09,〈焦點股〉PA族群營運拚落底反彈 穩懋領漲一度亮燈漲停
01/09,〈六角搶才〉視門市為人才練兵場 今年起第一線平均調薪15%
01/09,瑞儀去年12月營收雙減逾3成 全年仍創9年新高
01/09,〈六角搶才〉從門市基層做起的戰鬥團隊 談集團的「錢」景與「前」景
01/09,昇達科去年Q4營收遜於預期僅4.11億元 低軌衛星產品比重增
01/09,〈台股盤前〉電子族群回神 大盤有望站上月線再攻一波
01/09,〈台股盤前要聞〉Google支援RISC-V、宏碁小虎隊報捷 今日必看財經新聞
01/10,股債動盪+防疫險理賠拖累 14家金控去年獲利腰斬剩2832億元
01/10,〈稅收統計〉去年12月房地合一稅首見衰退 土增稅契稅連9黑
01/10,銀行員涉嫌幫詐騙洗錢 金管會緊盯內控流程是否合規
01/10,宏全去年營收246億元創新高 持續積極擴產
01/10,國泰蔡家買全家股是否踩產金分離紅線 金管會四大面向審查
01/10,保勝光學2022年營收5.5億元 創歷史次高
01/10,金管會拉高「視訊股東會」門檻 修法聚焦兩重點拚3月上路
01/10,國產去年營收持穩 今年本業營運可望續攀高
01/10,台泥去年12月營收125億元 月增3成締新猷 亞泥全年續創高
01/10,〈國安基金暫不退場〉確定陪市場過農曆年 去年砸545億元護盤、創史上第三高
01/10,富邦金連4月虧損 去年獲利、EPS仍穩坐金控冠軍
01/10,〈航空客運暢旺〉長榮航歐美線載客率達85% 12月客運營收年增逾13倍
