date,title
2023/04/06,〈焦點股〉OPEC+減產 2檔原油ETF放量大漲 台塑化站上年線
2023/04/09,國安基金例會、大立光法說、台塑四寶Q1財報 本周大事預告
2023/04/11,〈台塑四寶業績發表〉台塑、南亞樂看Q2市況 台塑化估油價有上檔壓力
2023/04/11,〈台塑四寶業績發表〉集團Q1較去年Q4虧轉盈 僅台化小虧
2023/04/12,〈台塑電芯廠動土〉磷酸鋰鐵電芯佈局日本、東南亞等市場 未來將赴海外擴廠
2023/04/12,〈台塑電芯廠動土〉彰濱廠第一期明年下半年完工 二期建置後年啟動
2023/04/12,〈台股盤前要聞〉Q1出口年減近2成、台塑四寶3家Q1轉盈 今日必看財經新聞
