date,title
2022/06/01,台塑化擬斥資3.42億元 採購廢熱處理等設備
2022/06/08,〈台塑四寶業績發表〉台化6月可望回溫 台塑、南亞樂見Q3傳統旺季
2022/06/08,〈台塑四寶業績發表〉5月營收1781億元年增23.8% 台塑化年增高達6成
2022/06/09,〈台塑股東會〉半導體化學品新產能已投產 下半年可望挹注獲利
2022/06/09,〈台塑股東會〉林健男：上半年營收將創同期高 可望賺逾半股本
2022/06/14,力抗低價進口料 台塑越鋼熱軋每噸再跌百美元
2022/06/17,美禁燃油出口全球供需缺口擴大 亞洲價格再上漲台塑化受惠
2022/06/20,台塑砸3.21億元優化製程 更新國內三大廠區設備
2022/06/21,台塑四寶除息行情開跑 台塑化打頭陣成功填息
2022/06/23,〈焦點股〉煉油利差護體 台塑集團股價逆勢走堅
