date,title
2022/12/01,〈醫療科技展〉台塑環繞六大主題 秀大腸癌檢測等新品
2022/12/01,〈醫療科技展〉台塑生醫布局再生醫療商機 新藥明年導入醫院數量倍增
2022/12/07,〈台塑四寶業績發表〉市況疲弱台塑下修本季展望 南亞、台化悲觀看明年Q1
2022/12/07,〈台塑四寶業績發表〉11月營收1313億元雙減 僅台塑較前月成長
2022/12/08,〈台股盤前要聞〉台積AZ廠年營收百億美元、台塑四寶下修展望 今日必看財經新聞
2022/12/14,南電挺自家集團 擬斥10億元內買進台塑股票
2022/12/20,台塑新智能組「儲能國家隊」 明年將建造100MW儲能案場
2022/12/26,台塑集團擴大綠色採購 今年規模近8億元年增逾2成
2022/12/28,台塑集團大力擴建太陽能 目標建置184MW、減碳19萬噸
