date,title
2023/05/09,〈台塑四寶業績發表〉南亞樂觀、台化下修Q2展望 台塑化看油價續弱勢
2023/05/09,〈台塑四寶業績發表〉中國解封需求不如預期 集團4月營收1111億元月減17%
2023/05/10,王文淵也遭詐騙集團冒用 台塑呼籲各界不要上當
2023/05/18,台塑生醫循環經濟導入玩具回收 迄今回收500公噸玩具
2023/05/25,〈台塑化股東會〉董座：同業再開新產能 乙烯春燕恐年底才會飛來
2023/05/25,〈台塑化股東會〉陳寶郎：國際油價估年底回到80美元
2023/05/26,〈台股盤前要聞〉台股放量漲逾百點、台塑化估油價年底衝80元 今日必看財經新聞
2023/05/30,〈台塑股東會〉董座：下游庫存調整近尾聲 下半年不看淡
