date,title
2022/04/06,Fed將快速縮表費半大跌 德微漲停、長榮航拉尾盤 接下來？
2022/04/08,無量上攻是好是壞？東鹼漲停、長榮航收高 接下來？
2022/04/15,〈長榮經營權〉長榮航太法人董事改派星宇航空人馬 弟弟派再下一城
2022/04/16,〈熱門股〉長榮航 客運復甦在望 股價寫史上新高
2022/04/20,〈長榮經營權〉弟弟派不斷出招 再換掉長榮航法人董事代表
2022/04/30,長榮航預期下半年國境開放 5月起機上放映「新北天際影展」
