date,title
2022/09/08,長榮航客運業務轉強 8月營收120億元寫疫情來次高
2022/09/20,土洋聯手敲進長榮航近5萬張 外資大賣中鋼、金融股
2022/09/21,長榮集團小金雞 長榮航太送件申請上市
2022/09/23,三大法人合賣華航、長榮航7.87萬張 外資買超海運股
