date,title
2022/11/02,長榮航前三季EPS 1.21元 客運運量大增2.6倍
2022/11/02,長榮航出售2架ATR予立榮 優化整體機隊規劃
2022/11/22,長榮航小金雞 長榮航太申請上市獲准
2022/11/23,〈長榮航法說〉通膨衝擊終端需求 貨運派對結束
2022/11/23,〈長榮航法說〉看航空市況「客漲貨消」 客運復甦延續至明年下半年
2022/11/24,〈台股盤前要聞〉鴻海鄭州廠暴力抗議、長榮航看好客運復甦 今日必看財經新聞
