date,title
2023/02/07,〈長榮集團新兵報到〉長榮航太兩大業務加持 訂單能見度至少5年
2023/02/07,〈長榮集團新兵報到〉長榮航太3月底前上市 前三季棚廠滿檔挹注業績
2023/02/10,〈航空業喜迎出國潮〉長榮航1月營收寫疫情來新高 客運業績狂飆35倍
2023/02/16,〈焦點股〉航空三雄掀比價效應 星宇股價逼近長榮航
2023/02/20,長榮航太今起競拍 底價57.63元
2023/02/22,外資續敲進面板雙虎 再砍長榮航2.4萬張
2023/02/22,長榮航調夏季班表 歐美航線大增班搶暑期旅遊復甦商機
