date,title
2023/06/01,全球25大最佳航空公司 長榮航拿下台灣唯一名次
2023/06/01,外資搶「機票」！加碼航空雙雄 連5日買超長榮航近12萬張
2023/06/09,長榮航客運營收高飛 5月單月近110億元創新高紀錄
2023/06/12,外資鎖定長榮航及權值股台積電、鴻海 各買超逾萬張
2023/06/12,長榮航攜手日本JTB 推動日客來台旅遊和中轉
2023/06/14,〈焦點股〉長榮航股價高飛逼近4字頭 創歷史新高
2023/06/17,〈熱門股〉航空股高飛 長榮航寫新高、華航周漲逾2成最多
2023/06/21,SKYTRAX評比 長榮航拿下全球最佳豪華經濟艙
2023/06/28,長榮航加入星空聯盟十周年 機上這些服務全面大改版！
2023/06/29,認養全台最有名的樹滿10周年！長榮航攜日本樹醫回診
2023/06/29,長榮航：「幾乎每個月客收都創高」 拚全年獲利寫新猷
