date,title
2022/03/08,外資今再提款台積電257億元 反手加碼面板雙虎、長榮航
2022/03/10,華航、長榮航2月營收穩健增 亞歐線運價有望再攀升
2022/03/14,長榮航3架B777-300ER將客改貨 添貨運運能10%
2022/03/14,長榮航去年大賺66億元 年增近3倍 創歷年次高
2022/03/18,長榮航看機票肯定會漲價 下半年客運航班有望恢復
2022/03/25,控告空服員罷工案敗訴 長榮航：續上訴捍衛投資人員工權益
2022/03/31,航空業續旺 長榮航估今年貨運高檔、客運復甦
