date,title
2022/08/01,中華電加碼育兒福利 陪產假增至10天
2022/08/02,〈中華電育兒福利〉教保中心啟用每月只收2000元 近900名員工申請
2022/08/02,〈中華電育兒福利〉措施優於法令 吸引護國神山群人才應徵
2022/08/10,中華電連12個月摘獲利雙冠王 前7月每股賺2.82元
2022/08/12,〈中華電衝ESG〉加入RE100 提前2040年達到淨零碳排
2022/08/14,中華電攜紙風車推無塑生活節 吸引逾兩千人迴響
