Date,Open,High,Low,Close,Adj Close,Volume,Intraday_Return
2022-01-03,69.38775634765625,69.47845458984375,68.02720642089844,68.29931640625,62.502445220947266,16988655,-1.5686340050437657
2022-01-04,68.57142639160156,68.7528305053711,68.11791229248047,68.29931640625,62.502445220947266,13421416,-0.39682707458582156
2022-01-05,68.2086181640625,68.84353637695312,68.02720642089844,68.6621322631836,62.834468841552734,14141499,0.6648926650738682
2022-01-06,68.6621322631836,68.84353637695312,68.2086181640625,68.84353637695312,63.0004768371582,18210678,0.2641981945364075
2022-01-07,68.84353637695312,69.47845458984375,68.6621322631836,68.6621322631836,62.834468841552734,24667945,-0.26350202693866875
2022-01-10,68.7528305053711,69.29705047607422,68.48072814941406,69.29705047607422,63.41550064086914,16238992,0.7915600953485248
2022-01-11,69.65986633300781,72.4716567993164,69.29705047607422,72.4716567993164,66.32067108154297,87427850,4.0364568787239365
2022-01-12,72.4716567993164,72.9251708984375,71.47392272949219,72.5623550415039,66.40367126464844,44954124,0.12514994991580697
2022-01-13,72.29025268554688,74.19500732421875,72.19954681396484,74.01360321044922,67.73173522949219,59467985,2.3839320805789583
2022-01-14,73.65079498291016,74.28571319580078,72.29025268554688,72.9251708984375,66.73568725585938,42056994,-0.9852223382531434
2022-01-17,72.5623550415039,72.5623550415039,71.29251861572266,71.56462860107422,65.4906234741211,32417278,-1.3749918120201752
2022-01-18,72.01814270019531,72.5623550415039,71.47392272949219,72.01814270019531,65.90564727783203,18142910,0.0
2022-01-19,71.56462860107422,72.10884094238281,71.38321685791016,71.47392272949219,65.4076156616211,17692094,-0.12674679287117788
2022-01-20,71.38321685791016,71.47392272949219,70.47618865966797,71.0204086303711,64.99259185791016,21339982,-0.5082542416955517
2022-01-21,70.29478454589844,70.47618865966797,69.38775634765625,69.56916046142578,63.66451644897461,36046324,-1.0322587787417794
2022-01-24,69.20635223388672,69.47845458984375,68.39002227783203,69.38775634765625,63.49850845336914,28613358,0.26212061164048345
2022-01-25,68.6621322631836,69.20635223388672,68.02720642089844,68.48072814941406,62.668460845947266,43701023,-0.2641981945364075
2022-01-26,68.2086181640625,68.84353637695312,68.02720642089844,68.57142639160156,62.751461029052734,20768423,0.5319096579062754
2022-02-07,68.29931640625,70.1133804321289,68.2086181640625,69.93196868896484,63.99652862548828,31266105,2.390437223417717
2022-02-08,69.93196868896484,70.2040786743164,69.11564636230469,69.65986633300781,63.74752426147461,20779663,-0.3890958041911504
2022-02-09,69.84127044677734,69.93196868896484,69.20635223388672,69.93196868896484,63.99652862548828,19514339,0.12986339109712608
2022-02-10,69.93196868896484,70.2040786743164,69.65986633300781,70.2040786743164,64.24554443359375,16007081,0.3891067139291061
2022-02-11,69.65986633300781,70.1133804321289,69.56916046142578,70.1133804321289,64.16254425048828,15171133,0.651040725448822
