Date,Open,High,Low,Close,Adj Close,Volume,Intraday_Return
2022-01-03,28.25,28.299999237060547,26.600000381469727,26.850000381469727,25.803983688354492,117143905,-4.955750862054066
2022-01-04,27.200000762939453,27.25,26.549999237060547,27.25,26.18840217590332,81994573,0.18382071933127236
2022-01-05,26.950000762939453,27.799999237060547,26.899999618530273,27.299999237060547,26.236454010009766,77977151,1.2986956000476164
2022-01-06,27.200000762939453,27.75,26.899999618530273,27.299999237060547,26.236454010009766,67424948,0.36764143866254473
2022-01-07,27.600000381469727,27.950000762939453,25.100000381469727,27.0,25.94814109802246,186105472,-2.1739143955684828
2022-01-10,26.899999618530273,27.200000762939453,26.200000762939453,26.25,25.227357864379883,79050048,-2.416355493486759
2022-01-11,26.350000381469727,26.649999618530273,26.0,26.149999618530273,25.131254196166992,51528022,-0.7590161671500426
2022-01-12,26.350000381469727,26.549999237060547,25.25,25.299999237060547,24.314367294311523,82875211,-3.984824019765778
2022-01-13,25.200000762939453,25.600000381469727,24.799999237060547,25.100000381469727,24.122161865234375,69966787,-0.39682689858006986
2022-01-14,25.25,25.549999237060547,24.899999618530273,25.450000762939453,24.458526611328125,59239567,0.7920822294631807
2022-01-17,25.25,26.049999237060547,25.100000381469727,25.899999618530273,24.890993118286133,41398732,2.57425591497138
2022-01-18,25.899999618530273,26.149999618530273,25.600000381469727,25.600000381469727,24.60268211364746,35352009,-1.15829822964905
2022-01-19,25.450000762939453,25.799999237060547,25.0,25.100000381469727,24.122161865234375,53257651,-1.3752470372393883
2022-01-20,25.0,25.5,24.700000762939453,25.299999237060547,24.314367294311523,38426590,1.1999969482421875
2022-01-21,24.899999618530273,25.049999237060547,24.049999237060547,24.350000381469727,23.401378631591797,65044850,-2.208832311191058
2022-01-24,23.649999618530273,24.600000381469727,23.5,24.350000381469727,23.401378631591797,60470102,2.959834140508771
2022-01-25,24.25,24.25,23.549999237060547,23.549999237060547,22.632543563842773,51606334,-2.8866010842864047
2022-01-26,23.549999237060547,24.25,23.549999237060547,24.0,23.065013885498047,34969921,1.9108313270400814
2022-02-07,24.899999618530273,26.399999618530273,24.75,26.399999618530273,25.37151527404785,122731101,6.024096477831745
2022-02-08,26.0,28.0,25.950000762939453,27.350000381469727,26.28450584411621,229856823,5.192309159498949
2022-02-09,27.950000762939453,28.799999237060547,27.850000381469727,28.399999618530273,27.29360008239746,245388406,1.610013750652559
2022-02-10,28.950000762939453,29.299999237060547,28.149999618530273,28.850000381469727,27.7260684967041,251497476,-0.34542445193211446
2022-02-11,28.850000381469727,30.149999618530273,28.549999237060547,30.149999618530273,28.97542381286621,336211565,4.506063153799931
2022-02-14,29.649999618530273,30.0,28.850000381469727,29.100000381469727,27.96632957458496,272276246,-1.8549721556043983
2022-02-15,29.700000762939453,31.950000762939453,29.600000381469727,31.25,30.032569885253906,479408259,5.2188525159726
2022-02-16,32.400001525878906,32.650001525878906,31.399999618530273,31.649999618530273,30.4169864654541,401758650,-2.3148205926767704
2022-02-17,31.899999618530273,34.79999923706055,31.850000381469727,34.79999923706055,33.444271087646484,609746944,9.09090800379102
2022-02-18,34.599998474121094,35.54999923706055,33.900001525878906,35.0,33.636478424072266,705678869,1.1560738251999796
2022-02-21,34.29999923706055,34.5,32.400001525878906,32.400001525878906,31.137771606445312,403323194,-5.53935205085581
2022-02-22,31.899999618530273,33.25,31.649999618530273,32.95000076293945,31.666345596313477,464099234,3.2915396770075454
2022-02-23,32.5,35.79999923706055,32.25,35.5,34.117000579833984,468570698,9.230769230769232
2022-02-24,34.099998474121094,35.0,32.0,33.0,31.714393615722656,622546708,-3.225802121240258
2022-02-25,34.150001525878906,34.5,32.25,32.25,30.99361228942871,420665947,-5.563693824256737
2022-03-01,32.79999923706055,33.099998474121094,31.75,32.099998474121094,30.849454879760742,310244601,-2.134148717139377
2022-03-02,31.799999237060547,32.29999923706055,30.700000762939453,31.399999618530273,30.176727294921875,312705313,-1.2578604658081358
2022-03-03,31.950000762939453,33.599998474121094,31.899999618530273,32.70000076293945,31.426084518432617,312350130,2.3474177843212005
2022-03-04,32.099998474121094,33.04999923706055,31.850000381469727,32.04999923706055,30.80140495300293,248793152,-0.15576087052108767
2022-03-07,31.5,31.649999618530273,29.200000762939453,29.799999237060547,28.63905906677246,301657227,-5.396827818855407
2022-03-08,28.350000381469727,29.700000762939453,27.5,27.950000762939453,26.86113166809082,306265554,-1.4109333797107222
2022-03-09,28.850000381469727,29.100000381469727,28.25,28.299999237060547,27.197494506835938,192298033,-1.9064164198848463
2022-03-10,29.649999618530273,30.600000381469727,29.450000762939453,29.799999237060547,28.63905906677246,251490256,0.5059009121758256
2022-03-11,29.899999618530273,30.25,29.299999237060547,30.25,29.071529388427734,135842765,1.1705698526257398
2022-03-14,30.299999237060547,30.549999237060547,29.600000381469727,29.600000381469727,28.44685173034668,109508150,-2.3102273043447386
2022-03-15,30.700000762939453,30.950000762939453,29.5,29.5,28.350746154785156,188870093,-3.908797176279145
2022-03-16,30.649999618530273,31.0,30.100000381469727,31.0,29.792308807373047,221926418,1.141926218028807
2022-03-17,32.54999923706055,34.0,31.700000762939453,33.54999923706055,32.24296569824219,407033746,3.0721966925929363
2022-03-18,33.29999923706055,34.150001525878906,32.599998474121094,33.5,32.194915771484375,274741032,0.6006029054705395
