date,title
2023/03/01,台泥年度徵才起跑 釋出九大領域職缺 同步啟動海外人才派任計畫
2023/03/04,〈台大校園徵才〉台泥張安平：三元鋰電池仍有優化空間 向化工人才招手
2023/03/04,〈台大校園徵才〉台泥張安平談國內缺才問題 「與社會氛圍有關」
2023/03/14,台泥旗下能元科技攜手國輻中心 啟動次世代高效鋰電池開發
2023/03/24,台泥活化竹東6500坪土地 攜手忠泰建設開發合建
2023/03/24,台泥擬配息0.5元 啟動新募資計畫金額上看300億元
