date,title
2022/09/12,台泥前8月營收重返成長 至善充電站9/13啟用
2022/09/14,張安平看下半年到明年「辛苦」 台泥攜供應商邁向低碳
2022/09/15,台泥出售台中營業所土地 處分利益5.06億元
2022/09/19,台泥轉投資獲歐盟基金挹注 將在歐洲四國建215個充電站
2022/09/29,台泥GDR折價發行 套利賣壓湧現股價挫
2022/09/29,台泥完成4.25億美元GDR發行 折價約7.6%
